Generated by pymatgen.io.lammps.data.LammpsData

16000  atoms

    1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

1     -2  1 57.064775 57.064746 57.064716
2     -2  1  1.411647  1.411615  1.411709
3     -2  1  0.001533  0.001504  2.855091
4     -2  1  1.426612  1.426577  4.281587
5     -2  1  0.000065  0.000029  5.710722
6     -2  1  1.427300  1.427256  7.137930
7     -2  1 57.105974 57.105925  8.565921
8     -2  1  1.427441  1.427382  9.993442
9     -2  1  0.000003 57.105937 11.421245
10    -2  1  1.427513  1.427435 12.848846
11    -2  1  0.000029 57.105942 14.276580
12    -2  1  1.427557  1.427458 15.704204
13    -2  1  0.000048 57.105940 17.131901
14    -2  1  1.427588  1.427469 18.559530
15    -2  1  0.000062 57.105935 19.987200
16    -2  1  1.427610  1.427474 21.414827
17    -2  1  0.000072 57.105930 22.842477
18    -2  1  1.427626  1.427477 24.270100
19    -2  1  0.000078 57.105926 25.697735
20    -2  1  1.427635  1.427478 27.125356
21    -2  1  0.000081 57.105923 28.552980
22    -2  1  1.427636  1.427476 29.980603
23    -2  1  0.000080 57.105922 31.408221
24    -2  1  1.427630  1.427473 32.835853
25    -2  1  0.000075 57.105922 34.263468
26    -2  1  1.427614  1.427465 35.691115
27    -2  1  0.000065 57.105923 37.118729
28    -2  1  1.427588  1.427452 38.546401
29    -2  1  0.000049 57.105922 39.974011
30    -2  1  1.427545  1.427426 41.401725
31    -2  1  0.000024 57.105917 42.829315
32    -2  1  1.427470  1.427371 44.257107
33    -2  1 57.105993 57.105906 45.684623
34    -2  1  1.427321  1.427243 47.112615
35    -2  1  0.000080  0.000014 48.539822
36    -2  1  1.426626  1.426566 49.968967
37    -2  1  0.001544  0.001495 51.395463
38    -2  1  1.411654  1.411610 52.838859
39    -2  1 57.064782 57.064747 54.291845
40    -2  1  1.420913  1.420879 55.678288
41    -2  1  0.001438  2.854940  0.001458
42    -2  1  1.426518  4.281313  1.426668
43    -2  1 57.105475  2.851392  2.851532
44    -2  1  1.426677  4.280417  4.280673
45    -2  1 57.105635  2.854271  5.709561
46    -2  1  1.427078  4.281876  7.137334
47    -2  1 57.105823  2.854851  8.565598
48    -2  1  1.427291  4.282347  9.993187
49    -2  1 57.105884  2.855002 11.421118
50    -2  1  1.427379  4.282510 12.848709
51    -2  1 57.105911  2.855066 14.276514
52    -2  1  1.427425  4.282587 15.704117
53    -2  1 57.105928  2.855101 17.131862
54    -2  1  1.427455  4.282632 18.559471
55    -2  1 57.105940  2.855123 19.987176
56    -2  1  1.427477  4.282662 21.414788
57    -2  1 57.105948  2.855137 22.842462
58    -2  1  1.427491  4.282680 24.270077
59    -2  1 57.105954  2.855144 25.697727
60    -2  1  1.427499  4.282690 27.125347
61    -2  1 57.105956  2.855147 28.552980
62    -2  1  1.427500  4.282690 29.980609
63    -2  1 57.105955  2.855143 31.408229
64    -2  1  1.427494  4.282679 32.835874
65    -2  1 57.105950  2.855133 34.263486
66    -2  1  1.427477  4.282655 35.691157
67    -2  1 57.105940  2.855113 37.118763
68    -2  1  1.427449  4.282611 38.546475
69    -2  1 57.105923  2.855078 39.974073
70    -2  1  1.427400  4.282531 41.401854
71    -2  1 57.105893  2.855012 42.829442
72    -2  1  1.427304  4.282360 44.257362
73    -2  1 57.105828  2.854856 45.684948
74    -2  1  1.427081  4.281880 47.113222
75    -2  1 57.105636  2.854273 48.540989
76    -2  1  1.426673  4.280413 49.969904
77    -2  1 57.105474  2.851391 51.399031
78    -2  1  1.426514  4.281309 52.823931
79    -2  1  0.001438  2.854939 54.249115
80    -2  1  1.426576  4.281643 55.678304
81    -2  1 57.105884  5.710403 57.105997
82    -2  1  1.427119  7.137499  1.427352
83    -2  1 57.105548  5.709251  2.854402
84    -2  1  1.426992  7.136932  4.282109
85    -2  1 57.105602  5.708895  5.709179
86    -2  1  1.427063  7.136880  7.137237
87    -2  1 57.105715  5.709685  8.565217
88    -2  1  1.427184  7.137329  9.992949
89    -2  1 57.105769  5.710028 11.420907
90    -2  1  1.427256  7.137584 12.848531
91    -2  1 57.105794  5.710178 14.276392
92    -2  1  1.427298  7.137720 15.703994
93    -2  1 57.105809  5.710260 17.131786
94    -2  1  1.427327  7.137805 18.559387
95    -2  1 57.105820  5.710313 19.987128
96    -2  1  1.427349  7.137862 21.414734
97    -2  1 57.105828  5.710349 22.842434
98    -2  1  1.427365  7.137899 24.270046
99    -2  1 57.105833  5.710370 25.697715
100   -2  1  1.427373  7.137919 27.125337
101   -2  1 57.105835  5.710377 28.552981
102   -2  1  1.427374  7.137919 29.980618
103   -2  1 57.105834  5.710371 31.408244
104   -2  1  1.427366  7.137900 32.835905
105   -2  1 57.105828  5.710347 34.263520
106   -2  1  1.427349  7.137855 35.691216
107   -2  1 57.105818  5.710302 37.118824
