Generated by pymatgen.io.lammps.data.LammpsData

1261  atoms

   1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

4340   1  1 15.702140 24.267653 27.124127
4342   1  1 15.702528 24.268094 29.980628
4344   1  1 15.702135 24.267647 32.837124
4346   1  1 15.700829 24.266683 35.694472
4348   1  1 15.699868 24.267048 38.550993
4380   1  1 15.703710 27.123437 27.123628
4382   1  1 15.704349 27.123891 29.980626
4384   1  1 15.703706 27.123437 32.837619
4385   1  1 14.275381 25.695970 34.265215
4386   1  1 15.702026 27.123583 35.694211
4388   1  1 15.700636 27.124110 38.550543
4420   1  1 15.704666 29.979314 27.124253
4422   1  1 15.705574 29.978547 29.980628
4423   1  1 14.277147 28.551683 31.408824
4424   1  1 15.704661 29.979320 32.836998
4425   1  1 14.276264 28.551972 34.264928
4426   1  1 15.702844 29.980264 35.693481
4427   1  1 14.274950 28.552391 37.121069
4428   1  1 15.701318 29.980829 38.549930
4460   1  1 15.704735 32.834997 27.125092
4462   1  1 15.705284 32.834391 29.980632
4464   1  1 15.704725 32.835010 32.836168
4465   1  1 14.276639 31.407743 34.264355
4466   1  1 15.703186 32.836334 35.692725
4468   1  1 15.701837 32.837030 38.549311
4500   1  1 15.704312 35.690939 27.125263
4502   1  1 15.704607 35.690609 29.980637
4504   1  1 15.704296 35.690957 32.836008
4542   1  1 15.704429 38.546244 29.980641
5062   1  1 18.556582 18.556361 29.980633
5098   1  1 18.552981 21.408182 24.265813
5100   1  1 18.554183 21.409384 27.123964
5102   1  1 18.554534 21.409735 29.980629
5104   1  1 18.554174 21.409374 32.837291
5106   1  1 18.552967 21.408166 35.695431
5108   1  1 18.551977 21.407177 38.554406
5138   1  1 18.550941 24.261773 24.261849
5139   1  1 17.127364 22.837912 25.695333
5140   1  1 18.554725 24.265108 27.123553
5141   1  1 17.128171 22.838788 28.552438
5142   1  1 18.555531 24.266172 29.980626
5143   1  1 17.128168 22.838784 31.408818
5144   1  1 18.554719 24.265103 32.837695
5145   1  1 17.127354 22.837901 34.265915
5146   1  1 18.550933 24.261766 35.699388
5147   1  1 17.125575 22.836545 37.124678
5148   1  1 18.551571 24.264493 38.555176
5149   1  1 17.126272 22.838098 39.980147
5150   1  1 18.555012 24.266983 41.407188
5176   1  1 18.552717 27.123351 21.406961
5178   1  1 18.553111 27.121708 24.262556
5179   1  1 17.128472 25.693679 25.693791
5180   1  1 18.557018 27.120568 27.120607
5181   1  1 17.130373 25.695415 28.552126
5182   1  1 18.559281 27.123149 29.980625
5183   1  1 17.130371 25.695414 31.409125
5184   1  1 18.557014 27.120568 32.840638
5185   1  1 17.128466 25.693676 34.267451
5186   1  1 18.553105 27.121708 35.698679
5187   1  1 17.126488 25.694261 37.124675
5188   1  1 18.552710 27.123351 38.554260
5189   1  1 17.126752 25.695433 39.979845
5190   1  1 18.555553 27.124116 41.406637
5216   1  1 18.553949 29.981414 21.408078
5217   1  1 17.127735 28.552211 22.837462
5218   1  1 18.554862 29.980942 24.264246
5219   1  1 17.130235 28.551257 25.694456
5220   1  1 18.558995 29.978809 27.122450
5221   1  1 17.132625 28.550546 28.551476
5222   1  1 18.562058 29.976131 29.980626
5223   1  1 17.132623 28.550547 31.409775
5224   1  1 18.558990 29.978814 32.838797
5225   1  1 17.130229 28.551260 34.266786
5226   1  1 18.554853 29.980950 35.696991
5227   1  1 17.127728 28.552215 37.123767
5228   1  1 18.553940 29.981422 38.553145
5229   1  1 17.127503 28.552657 39.979212
5230   1  1 18.556157 29.980898 41.406138
5256   1  1 18.555062 32.838363 21.409181
5257   1  1 17.128612 31.409301 22.838437
5258   1  1 18.555951 32.838169 24.265898
5259   1  1 17.130946 31.408091 25.695740
5260   1  1 18.559067 32.835584 27.124529
5261   1  1 17.133237 31.406056 28.552785
5262   1  1 18.560416 32.834161 29.980629
5263   1  1 17.133233 31.406060 31.408471
5264   1  1 18.559058 32.835594 32.836726
5265   1  1 17.130936 31.408102 34.265508
5266   1  1 18.555937 32.838184 35.695346
5267   1  1 17.128599 31.409315 37.122797
5268   1  1 18.555046 32.838380 38.552046
5269   1  1 17.128208 31.409343 39.978557
5270   1  1 18.556681 32.837216 41.405731
5296   1  1 18.556413 35.693893 21.410661
5297   1  1 17.129351 34.265355 22.839477
5298   1  1 18.557508 35.693065 24.267782
5299   1  1 17.131100 34.263969 25.696791
5300   1  1 18.559230 35.691448 27.125005
5301   1  1 17.132297 34.262763 28.552988
5302   1  1 18.559822 35.690840 29.980633
5303   1  1 17.132291 34.262770 31.408277
5304   1  1 18.559217 35.691462 32.836259
5305   1  1 17.131083 34.263988 34.264467
5306   1  1 18.557484 35.693088 35.693471
5307   1  1 17.129328 34.265380 37.121767
5308   1  1 18.556387 35.693920 38.550574
5309   1  1 17.128889 34.265425 39.977840
5338   1  1 18.558913 38.547094 24.269082
5339   1  1 17.131446 37.119241 25.697255
5340   1  1 18.559884 38.546124 27.125248
5341   1  1 17.132073 37.118603 28.552987
5342   1  1 18.560222 38.545785 29.980637
5343   1  1 17.132064 37.118612 31.408287
5344   1  1 18.559866 38.546140 32.836023
5345   1  1 17.131420 37.119267 34.264014
5346   1  1 18.558881 38.547122 35.692180
5378   1  1 18.559044 41.402276 24.269575
5379   1  1 17.131820 39.974185 25.697517
5380   1  1 18.559581 41.401744 27.125309
5381   1  1 17.132201 39.973803 28.553009
5382   1  1 18.559764 41.401571 29.980639
5383   1  1 17.132189 39.973813 31.408272
5384   1  1 18.559558 41.401760 32.835967
5385   1  1 17.131785 39.974214 34.263761
5386   1  1 18.559005 41.402306 35.691695
5858   1  1 21.411482 18.556031 24.266765
5860   1  1 21.412444 18.557334 27.124127
5861   1  1 19.985320 17.129979 28.552606
5862   1  1 21.412884 18.557721 29.980629
5863   1  1 19.985313 17.129972 31.408659
5864   1  1 21.412434 18.557326 32.837128
5866   1  1 21.411466 18.556016 35.694478
5868   1  1 21.411827 18.555051 38.551001
5896   1  1 21.409291 21.406779 21.406045
5898   1  1 21.406565 21.406141 24.261849
5899   1  1 19.982706 19.982561 25.695332
5900   1  1 21.409900 21.409925 27.123553
5901   1  1 19.983583 19.983368 28.552438
5902   1  1 21.410963 21.410731 29.980626
5903   1  1 19.983578 19.983363 31.408820
5904   1  1 21.409893 21.409919 32.837696
5905   1  1 19.982693 19.982547 34.265918
5906   1  1 21.406554 21.406131 35.699389
5907   1  1 19.981335 19.980766 37.124683
5908   1  1 21.409280 21.406768 38.555178
5909   1  1 19.982886 19.981460 39.980152
5910   1  1 21.411769 21.410207 41.407191
5936   1  1 21.406612 24.261820 21.404008
5937   1  1 19.974771 22.829976 22.829245
5938   1  1 21.392095 24.247302 24.245814
5939   1  1 19.978557 22.833761 25.693587
5940   1  1 21.404446 24.259653 27.124341
5941   1  1 19.980317 22.835521 28.552345
5942   1  1 21.405963 24.261170 29.980624
5943   1  1 19.980314 22.835518 31.408907
5944   1  1 21.404442 24.259650 32.836903
5945   1  1 19.978549 22.833753 34.267657
5946   1  1 21.392088 24.247297 35.715420
