Generated by pymatgen.io.lammps.data.LammpsData

16000  atoms

    1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

1     -2  1 57.064637 57.064800 57.064943
2     -2  1  1.411586  1.411765  1.411881
3     -2  1  0.001451  0.001508  2.855110
4     -2  1  1.426620  1.426717  4.281556
5     -2  1  0.000059  0.000035  5.710550
6     -2  1  1.427370  1.427398  7.137710
7     -2  1  0.000023 57.105937  8.565575
8     -2  1  1.427545  1.427524  9.993058
9     -2  1  0.000080 57.105958 11.420758
10    -2  1  1.427619  1.427572 12.848340
11    -2  1  0.000105 57.105973 14.276004
12    -2  1  1.427639  1.427586 15.703630
13    -2  1  0.000100 57.105982 17.131295
14    -2  1  1.427625  1.427588 18.558948
15    -2  1  0.000072 57.105986 19.986625
16    -2  1  1.427590  1.427583 21.414296
17    -2  1  0.000029 57.105989 22.841986
18    -2  1  1.427541  1.427576 24.269670
19    -2  1 57.105974 57.105990 25.697370
20    -2  1  1.427483  1.427569 27.125064
21    -2  1 57.105914 57.105990 28.552771
22    -2  1  1.427420  1.427561 29.980474
23    -2  1 57.105850 57.105989 31.408183
24    -2  1  1.427354  1.427552 32.835896
25    -2  1 57.105786 57.105986 34.263601
26    -2  1  1.427288  1.427542 35.691327
27    -2  1 57.105725 57.105982 37.119020
28    -2  1  1.427221  1.427527 38.546765
29    -2  1 57.105668 57.105973 39.974434
30    -2  1  1.427153  1.427501 41.402209
31    -2  1 57.105619 57.105958 42.829831
32    -2  1  1.427074  1.427448 44.257670
33    -2  1 57.105585 57.105937 45.685184
34    -2  1  1.426944  1.427325 47.113204
35    -2  1 57.105693  0.000034 48.540375
36    -2  1  1.426293  1.426656 49.969527
37    -2  1  0.001202  0.001505 51.395955
38    -2  1  1.411395  1.411715 52.839327
39    -2  1 57.064520 57.064765 54.292219
40    -2  1  1.420754  1.421011 55.678618
41    -2  1  0.001359  2.855120  0.001668
42    -2  1  1.426535  4.281615  1.426835
43    -2  1 57.105481  2.851580  2.851558
44    -2  1  1.426782  4.280738  4.280665
45    -2  1 57.105724  2.854461  5.709401
46    -2  1  1.427255  4.282199  7.137152
47    -2  1 57.105975  2.855031  8.565268
48    -2  1  1.427511  4.282651  9.992851
49    -2  1  0.000070  2.855163 11.420649
50    -2  1  1.427607  4.282779 12.848252
51    -2  1  0.000102  2.855200 14.275957
52    -2  1  1.427631  4.282809 15.703588
53    -2  1  0.000098  2.855206 17.131273
54    -2  1  1.427615  4.282805 18.558926
55    -2  1  0.000069  2.855200 19.986614
56    -2  1  1.427577  4.282787 21.414283
57    -2  1  0.000024  2.855190 22.841980
58    -2  1  1.427524  4.282766 24.269662
59    -2  1 57.105968  2.855178 25.697368
60    -2  1  1.427463  4.282743 27.125060
61    -2  1 57.105906  2.855167 28.552772
62    -2  1  1.427396  4.282721 29.980475
63    -2  1 57.105841  2.855155 31.408187
64    -2  1  1.427326  4.282698 32.835905
65    -2  1 57.105776  2.855141 34.263612
66    -2  1  1.427255  4.282671 35.691350
67    -2  1 57.105712  2.855125 37.119044
68    -2  1  1.427183  4.282635 38.546814
69    -2  1 57.105652  2.855098 39.974485
70    -2  1  1.427105  4.282573 41.402312
71    -2  1 57.105595  2.855047 42.829946
72    -2  1  1.427000  4.282431 44.257897
73    -2  1 57.105522  2.854913 45.685498
74    -2  1  1.426793  4.281990 47.113783
75    -2  1 57.105347  2.854356 48.541530
76    -2  1  1.426429  4.280572 49.970434
77    -2  1 57.105230  2.851506 51.399506
78    -2  1  1.426342  4.281522 52.824376
79    -2  1  0.001270  2.855092 54.249470
80    -2  1  1.426495  4.281906 55.678625
81    -2  1 57.105883  5.710735  0.000197
82    -2  1  1.427221  7.137949  1.427524
83    -2  1 57.105645  5.709611  2.854441
84    -2  1  1.427198  7.137416  4.282137
85    -2  1 57.105792  5.709260  5.709052
86    -2  1  1.427352  7.137368  7.137119
87    -2  1 57.105975  5.710031  8.564933
88    -2  1  1.427526  7.137790  9.992694
89    -2  1  0.000071  5.710333 11.420491
90    -2  1  1.427611  7.137990 12.848160
91    -2  1  0.000104  5.710426 14.275886
92    -2  1  1.427630  7.138050 15.703542
93    -2  1  0.000097  5.710444 17.131241
94    -2  1  1.427610  7.138052 18.558904
95    -2  1  0.000066  5.710436 19.986600
96    -2  1  1.427567  7.138029 21.414271
97    -2  1  0.000017  5.710419 22.841975
98    -2  1  1.427509  7.137997 24.269655
99    -2  1 57.105958  5.710398 25.697367
100   -2  1  1.427443  7.137963 27.125056
101   -2  1 57.105893  5.710376 28.552774
102   -2  1  1.427371  7.137927 29.980477
103   -2  1 57.105825  5.710353 31.408195
104   -2  1  1.427296  7.137888 32.835917
105   -2  1 57.105756  5.710327 34.263631
106   -2  1  1.427218  7.137841 35.691382
107   -2  1 57.105688  5.710292 37.119085
