Generated by pymatgen.io.lammps.data.LammpsData

1092  atoms

   1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

5098   1  1 18.555036 21.410642 24.266240
5100   1  1 18.554707 21.410191 27.122447
5102   1  1 18.554527 21.409840 29.980080
5138   1  1 18.555808 24.266573 24.265286
5140   1  1 18.556749 24.267535 27.123035
5142   1  1 18.557041 24.266797 29.981023
5144   1  1 18.555346 24.265621 32.840637
5178   1  1 18.557353 27.123869 24.266069
5180   1  1 18.559231 27.123640 27.123411
5182   1  1 18.559464 27.122930 29.981840
5184   1  1 18.557321 27.124218 32.839305
5186   1  1 18.554746 27.125676 35.696667
5220   1  1 18.560089 29.979672 27.124351
5222   1  1 18.559921 29.979644 29.980884
5224   1  1 18.557924 29.980967 32.837668
5226   1  1 18.555831 29.982814 35.695406
5262   1  1 18.559399 32.835992 29.981035
5264   1  1 18.558355 32.836847 32.837499
5858   1  1 21.411190 18.555248 24.266176
5860   1  1 21.411050 18.554868 27.122312
5862   1  1 21.410584 18.554553 29.979983
5864   1  1 21.409605 18.553557 32.838733
5896   1  1 21.407382 21.407870 21.405764
5897   1  1 19.982298 19.982107 22.837587
5898   1  1 21.409947 21.410000 24.265105
5899   1  1 19.981117 19.980812 25.692469
5900   1  1 21.404154 21.403890 27.115907
5901   1  1 19.980280 19.979843 28.549693
5902   1  1 21.401074 21.400895 29.976227
5903   1  1 19.979427 19.978993 31.408686
5904   1  1 21.398384 21.398345 32.842301
5906   1  1 21.396308 21.395582 35.711569
5936   1  1 21.407399 24.265305 21.405511
5937   1  1 19.980672 22.836247 22.834668
5938   1  1 21.406420 24.261808 24.260195
5939   1  1 19.981452 22.837884 25.692740
5940   1  1 21.406689 24.265284 27.120210
5941   1  1 19.979653 22.835554 28.548807
5942   1  1 21.403444 24.258594 29.977817
5943   1  1 19.978784 22.834386 31.409949
5944   1  1 21.396629 24.252295 32.854245
5945   1  1 19.975560 22.831957 34.274865
5946   1  1 21.398524 24.264427 35.708607
5948   1  1 21.409130 24.267124 38.553634
5976   1  1 21.408610 27.123864 21.406650
5977   1  1 19.981842 25.694428 22.835123
5978   1  1 21.408535 27.122395 24.261197
5979   1  1 19.982882 25.694187 25.691852
5980   1  1 21.410408 27.121682 27.118932
5981   1  1 19.983557 25.694597 28.551505
5982   1  1 21.408884 27.119634 29.983570
5983   1  1 19.982442 25.691630 31.413799
5984   1  1 21.404772 27.126922 32.846244
5985   1  1 19.978937 25.695922 34.272285
5986   1  1 21.402476 27.129682 35.704676
5987   1  1 19.979154 25.697215 37.127864
5988   1  1 21.410353 27.125750 38.552492
6016   1  1 21.409610 29.981991 21.407524
6017   1  1 19.982920 28.552613 22.836223
6018   1  1 21.409137 29.982368 24.261885
6019   1  1 19.985174 28.552051 25.693457
6020   1  1 21.411346 29.983258 27.120438
6021   1  1 19.987094 28.551411 28.552040
6022   1  1 21.412324 29.982227 29.982233
6023   1  1 19.984536 28.551975 31.410096
6024   1  1 21.410552 29.981630 32.837959
6025   1  1 19.981118 28.555991 34.269760
6026   1  1 21.407106 29.987850 35.700400
6027   1  1 19.980904 28.555973 37.126364
6028   1  1 21.411579 29.982821 38.551700
6056   1  1 21.410460 32.839518 21.408409
6057   1  1 19.983411 31.410046 22.837173
6058   1  1 21.408998 32.841927 24.262475
6059   1  1 19.985323 31.409950 25.694414
6060   1  1 21.412175 32.839185 27.123858
6061   1  1 19.986666 31.408738 28.552932
6062   1  1 21.413323 32.838172 29.982554
6063   1  1 19.985484 31.409636 31.410124
6064   1  1 21.412338 32.838783 32.841033
6065   1  1 19.984480 31.409989 34.266336
6066   1  1 21.414054 32.836356 35.693635
6067   1  1 19.982880 31.412101 37.124386
6068   1  1 21.412748 32.837948 38.550324
6096   1  1 21.412912 35.693377 21.411304
6097   1  1 19.984080 34.266359 22.838636
6098   1  1 21.413774 35.692737 24.267575
6099   1  1 19.985922 34.265140 25.696561
6100   1  1 21.415116 35.691475 27.125004
6101   1  1 19.986832 34.264284 28.553340
6102   1  1 21.415401 35.691161 29.981205
6103   1  1 19.986631 34.264450 31.409782
6104   1  1 21.414747 35.691713 32.837597
6105   1  1 19.985453 34.265234 34.266712
6106   1  1 21.413473 35.692465 35.694164
6140   1  1 21.414973 38.546636 27.125344
6141   1  1 19.987569 37.118699 28.553157
6142   1  1 21.415118 38.546505 29.980879
6143   1  1 19.987367 37.118845 31.408733
6144   1  1 21.414635 38.546940 32.836581
6618   1  1 24.268665 15.703052 24.268168
6620   1  1 24.269137 15.703696 27.124739
6622   1  1 24.268836 15.703698 29.981093
6624   1  1 24.268432 15.703004 32.837690
6656   1  1 24.267244 18.556100 21.409981
6657   1  1 22.839720 17.128990 22.838900
6658   1  1 24.267642 18.556912 24.265918
6659   1  1 22.840637 17.129634 25.695613
6660   1  1 24.268638 18.557576 27.123548
6661   1  1 22.840597 17.129854 28.552233
6662   1  1 24.267105 18.557672 29.981264
6663   1  1 22.839999 17.129453 31.409485
6664   1  1 24.265795 18.556108 32.840587
6666   1  1 24.268191 18.554886 35.696830
6694   1  1 24.267059 21.410489 18.553983
6695   1  1 22.837972 19.981631 19.980664
6696   1  1 24.266073 21.409736 21.407611
6697   1  1 22.837428 19.982399 22.836097
6698   1  1 24.265027 21.410625 24.263987
6699   1  1 22.838876 19.982211 25.692782
6700   1  1 24.266114 21.408398 27.120107
6701   1  1 22.836833 19.980649 28.549214
