,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,99,174,9.786,0.636,1.0,0.551,3.014,0.863,0.8,0.568,2.825,18,1.495,0.405,0.364,0.473,1.432,16,3.289,1.217,1.164,1.041,3.101,11,1
1,0,1,2,99,148,6.43,0.636,1.0,0.549,3.008,0.863,0.8,0.591,2.82,18,1.494,0.405,0.364,0.464,1.432,16,3.29,1.217,1.164,1.055,3.102,11,1
2,0,2,3,91,150,7.067,0.634,1.0,0.549,2.988,0.862,0.8,0.502,2.797,17,1.477,0.404,0.364,0.503,1.414,15,3.286,1.216,1.164,1.004,3.098,11,1
3,0,3,4,99,169,8.397,0.636,1.0,0.549,3.008,0.863,0.8,0.591,2.82,18,1.494,0.405,0.364,0.464,1.432,16,3.29,1.217,1.164,1.055,3.102,11,1
4,0,4,5,100,151,6.301,0.636,1.0,0.549,3.008,0.863,0.8,0.591,2.819,18,1.494,0.405,0.364,0.464,1.432,16,3.29,1.217,1.164,1.055,3.102,11,1
5,0,9,10,88,141,6.076,0.639,1.0,0.549,3.006,0.864,0.801,0.625,2.82,18,1.49,0.405,0.364,0.448,1.429,16,3.29,1.217,1.165,1.073,3.101,11,1
6,1,2,3,98,151,6.173,0.632,1.0,0.543,2.953,0.863,0.801,0.704,2.768,18,1.462,0.405,0.364,0.425,1.403,16,3.257,1.217,1.165,1.128,3.07,11,1
7,1,6,7,98,162,7.721,0.632,1.0,0.543,2.953,0.863,0.801,0.704,2.768,18,1.462,0.405,0.364,0.425,1.403,16,3.257,1.217,1.165,1.128,3.07,11,1
