,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,0,0.091,1.000,-0.548,1.526,0.418,0.377,0.252,1.477,0.242,0.242,0.242,0.218,-0.218,-0.218,0.218,0.218,0.218,0.146,-0.146,-0.146,0.853,0.853,0.853,2.986,0.851,0.788,1.055,2.807,0.491,0.491,0.491,0.455,-0.455,-0.455,0.455,0.455,0.455,0.609,-0.609,-0.609,1.621,1.621,1.621,3.313,1.218,1.165,1.307,3.120,0.703,0.703,0.703,0.673,-0.673,-0.673,0.673,0.673,0.673,0.755,-0.755,-0.755,1.802,1.802,1.802
