,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect,reason
0,1,2,3,86,86,1.229,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.845,0.783,0.366,2.747,17,3.25,1.214,1.162,0.966,3.065,11,1,DupAV
1,1,3,4,86,74,0.624,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.845,0.783,0.366,2.747,17,3.25,1.214,1.162,0.966,3.065,11,1,DupAV
2,1,4,5,86,129,4.843,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.844,0.783,0.366,2.746,17,3.25,1.214,1.162,0.966,3.065,11,1,DupAV
3,1,5,6,86,72,0.515,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.845,0.783,0.366,2.747,17,3.25,1.214,1.162,0.966,3.065,11,1,DupAV
4,1,7,8,86,98,1.911,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.845,0.783,0.366,2.747,17,3.25,1.214,1.162,0.966,3.065,11,1,DupAV
5,1,0,1,86,86,0.953,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.844,0.783,0.366,2.746,17,3.25,1.214,1.162,0.966,3.065,11,1,Dup
6,1,6,7,87,84,1.038,0.091,1.0,-0.548,1.525,0.418,0.377,0.212,1.473,15,3.009,0.851,0.788,1.131,2.829,18,3.32,1.218,1.165,1.343,3.128,11,1,Dup
