Generated by pymatgen.io.lammps.data.LammpsData

512  atoms

  2  atom types

0.000000 57.106240  xlo xhi
0.000000 57.106240  ylo yhi
0.000000 57.106240  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1      1  1  0.000045  0.012911  2.894258
2      1  1  0.000045  0.012911  5.713022
18     1  1  0.000045  0.012911 51.393219
19     1  1  0.000045  0.012911 54.211983
20     1  1  0.000149  2.906949  0.000001
21     1  1  0.000135  2.861444  2.848714
22     1  1  0.000139  2.867194  5.709664
38     1  1  0.000139  2.867194 51.396577
39     1  1  0.000135  2.861444 54.257527
40     1  1  0.000210  5.725577  0.000001
41     1  1  0.000211  5.722236  2.854440
59     1  1  0.000211  5.722236 54.251801
360    1  1 57.106119 51.406484  0.000001
361    1  1 57.106119 51.409826  2.854440
379    1  1 57.106119 51.409826 54.251801
380    1  1 57.106181 54.225112  0.000001
381    1  1 57.106195 54.270618  2.848714
382    1  1 57.106190 54.264867  5.709664
398    1  1 57.106190 54.264867 51.396577
399    1  1 57.106195 54.270618 54.257527
400    1  1  2.894083  0.013015  0.000001
401    1  1  2.848578  0.013001  2.848714
402    1  1  2.854328  0.013005  5.709664
418    1  1  2.854328  0.013005 51.396577
419    1  1  2.848578  0.013001 54.257527
420    1  1  2.848660  2.861526  0.000001
421    1  1  2.839401  2.852267  2.839459
422    1  1  2.854358  2.867224  5.709341
438    1  1  2.854358  2.867224 51.396901
439    1  1  2.839401  2.852267 54.266782
440    1  1  2.854467  5.722308  0.000001
441    1  1  2.854411  5.721982  2.854392
459    1  1  2.854411  5.721982 54.251849
760    1  1  2.854143 51.409919  0.000001
761    1  1  2.854079 51.410252  2.854351
779    1  1  2.854079 51.410252 54.251890
780    1  1  2.848474 54.270722  0.000001
781    1  1  2.839208 54.279987  2.839419
782    1  1  2.854167 54.265028  5.709301
798    1  1  2.854167 54.265028 51.396940
799    1  1  2.839208 54.279987 54.266822
800    1  1  5.712711  0.013076  0.000001
801    1  1  5.709370  0.013077  2.854440
819    1  1  5.709370  0.013077 54.251801
820    1  1  5.709442  2.867333  0.000001
821    1  1  5.709116  2.867277  2.854392
839    1  1  5.709116  2.867277 54.251849
1180   1  1  5.709276 54.265052  0.000001
1181   1  1  5.708943 54.265116  2.854351
1199   1  1  5.708943 54.265116 54.251890
2989   1  1 19.986790 25.711050 25.697011
2990   1  1 19.988142 25.712477 28.553121
2991   1  1 19.986790 25.711050 31.409230
3009   1  1 19.986717 28.567843 25.694935
3010   1  1 19.989781 28.570522 28.553121
3011   1  1 19.986717 28.567843 31.411307
3029   1  1 19.984736 31.426098 25.693090
3030   1  1 19.987003 31.423515 28.553121
3031   1  1 19.984736 31.426098 31.413151
3050   1  1 19.983251 34.280499 28.553121
3369   1  1 22.844144 22.857010 25.697165
3370   1  1 22.845526 22.858392 28.553121
3371   1  1 22.844144 22.857010 31.409077
3388   1  1 22.833417 25.702751 22.830981
3389   1  1 22.837437 25.706059 25.692959
3390   1  1 22.841447 25.710304 28.553121
3391   1  1 22.837437 25.706059 31.413282
3392   1  1 22.833417 25.702751 34.275260
3408   1  1 22.829110 28.562055 22.826723
3409   1  1 22.835111 28.566589 25.687585
3410   1  1 22.843675 28.577498 28.553121
3411   1  1 22.835111 28.566589 31.418657
3412   1  1 22.829110 28.562055 34.279519
3428   1  1 22.824405 31.428674 22.821994
3429   1  1 22.829400 31.438973 25.679322
3430   1  1 22.843748 31.422048 28.553121
3431   1  1 22.829400 31.438973 31.426920
3432   1  1 22.824405 31.428674 34.284247
3449   1  1 22.832176 34.287019 25.696823
3450   1  1 22.833696 34.285499 28.553121
3451   1  1 22.832176 34.287019 31.409418
3470   1  1 22.838696 37.135944 28.553121
3749   1  1 25.698185 19.999656 25.697011
3750   1  1 25.699611 20.001008 28.553121
3751   1  1 25.698185 19.999656 31.409230
3768   1  1 25.689885 22.846283 22.830981
3769   1  1 25.693193 22.850303 25.692959
3770   1  1 25.697438 22.854313 28.553121
3771   1  1 25.693193 22.850303 31.413282
3772   1  1 25.689885 22.846283 34.275260
3787   1  1 25.696487 25.709353 19.981190
3788   1  1 25.697311 25.710177 22.833326
3789   1  1 25.708064 25.720930 25.696712
3790   1  1 25.717655 25.730521 28.553121
3791   1  1 25.708064 25.720930 31.409530
3792   1  1 25.697311 25.710177 34.272915
3793   1  1 25.696487 25.709353 37.125051
3807   1  1 25.695114 28.566436 19.981956
3808   1  1 25.688580 28.563523 22.830198
3809   1  1 25.646356 28.530922 25.650603
3810   1  1 25.592638 28.574557 28.553121
3811   1  1 25.646356 28.530922 31.455639
3812   1  1 25.688580 28.563523 34.276044
3813   1  1 25.695114 28.566436 37.124285
3827   1  1 25.693607 31.425589 19.980842
3828   1  1 25.683163 31.436032 22.825428
3829   1  1 25.596117 31.523079 25.587553
3830   1  1 25.745527 31.373669 28.553121
3831   1  1 25.596117 31.523079 31.518689
