Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     1  1  0.010376  0.006246  2.859479
3     1  1  0.001673  0.001542  5.712740
11    1  1  0.004782  2.859614  0.004782
12    1  1 28.552578  2.853916  2.854435
21    1  1  0.000596  5.710780  0.000596
101   1  1  2.859479  0.006246  0.010376
1811  1  1 24.272919  4.279407  1.425474
112   1  1  2.852571  2.852750  2.852571
201   1  1  5.712740  0.001542  0.001673
1802  1  1 24.269069  1.428739  4.284544
1801  1  1 24.297016  1.400792  1.404401
1911  1  1 27.125029  4.282136  1.428339
1902  1  1 27.126286  1.428432  4.285245
1901  1  1 27.119195  1.422852  1.430215
701   1  1 19.987875 -0.000775  0.000295
801   1  1 22.848966 -0.003164  0.002747
812   1  1 22.852312  2.845496  2.845364
1701  1  1 21.418401  1.424889  1.425474
902   1  1 25.691854  0.005954  2.864714
903   1  1 25.694533  0.003275  5.715322
911   1  1 25.700972  2.848842  0.002747
912   1  1 25.695800  2.852906  2.854749
921   1  1 25.698583  5.709933  0.000295
1001  1  1  1.422607  1.424466  1.422607
1002  1  1  1.431045  1.428542  4.283542
1011  1  1  1.428805  4.284110  1.428805
1101  1  1  4.283542  1.428542  1.431045
8     1  1  0.000295 -0.000775 19.987875
9     1  1  0.002747 -0.003164 22.848966
19    1  1 28.552731  2.847363 22.850445
20    1  1  0.002747  2.848842 25.700972
30    1  1  0.000295  5.709933 25.698583
110   1  1  2.864714  0.005954 25.691854
119   1  1  2.845364  2.845496 22.852312
120   1  1  2.854749  2.852906 25.695800
210   1  1  5.715322  0.003275 25.694533
1920  1  1 27.126512  4.283943 27.126512
1919  1  1 27.127239  4.278255 24.274406
1910  1  1 27.128609  1.464533 27.128609
1909  1  1 27.136249  1.406654 24.291154
1908  1  1 27.127239  1.423402 21.419553
710   1  1 19.988607 -0.000764 25.698572
810   1  1 22.848145 -0.001324 25.699132
819   1  1 22.852765  2.845043 22.852765
820   1  1 22.852741  2.845067 25.703411
1820  1  1 24.274406  4.278255 27.127239
908   1  1 25.698572 -0.000764 19.988607
909   1  1 25.699132 -0.001324 22.848145
1819  1  1 24.273369  4.278153 24.273369
919   1  1 25.703411  2.845067 22.852741
920   1  1 25.699132  2.849663 25.699132
930   1  1 25.698572  5.709201 25.698572
1008  1  1  1.425474  1.424889 21.418401
1009  1  1  1.404401  1.400792 24.297016
1010  1  1  1.430215  1.422852 27.119195
1019  1  1  1.425474  4.279407 24.272919
1020  1  1  1.428339  4.282136 27.125029
1109  1  1  4.284544  1.428739 24.269069
1110  1  1  4.285245  1.428432 27.126286
1709  1  1 21.419655  1.424439 24.273369
1710  1  1 21.419553  1.423402 27.127239
1808  1  1 24.273369  1.424439 21.419655
1809  1  1 24.292844  1.404964 24.292844
1810  1  1 24.291154  1.406654 27.136249
111   1  1  2.854435  2.853916 28.552578
811   1  1 22.850445  2.847363 28.552731
71    1  1 -0.000399 19.984292 -0.000399
81    1  1 -0.007174 22.800553 -0.007174
82    1  1 28.553767 22.862440  2.835368
92    1  1 -0.007174 25.704982  2.897255
93    1  1 -0.000399 25.698207  5.713516
802   1  1 22.844902 28.555128  2.854749
191   1  1  2.897255 25.704982 -0.007174
192   1  1  2.835368 25.697161  2.835368
291   1  1  5.713516 25.698207 -0.000399
102   1  1  2.837166 28.538091  2.837166
791   1  1 19.987028 25.697212  0.000596
1992  1  1 27.118193 27.132735  4.295958
882   1  1 22.845058 22.845237  2.852571
891   1  1 22.838194 25.693026  0.004782
892   1  1 22.843892 25.698350  2.854435
1991  1  1 27.122151 27.128777  1.512057
971   1  1 25.696266 19.985068  0.001673
981   1  1 25.691562 22.838329  0.010376
982   1  1 25.712837 22.860642  2.837166
992   1  1 25.691562 25.687432  2.859479
993   1  1 25.696266 25.696135  5.712740
1071  1  1  1.424882 21.423824  1.424882
1081  1  1  1.321041 24.376767  1.321041
1082  1  1  1.424882 24.272926  4.273984
1091  1  1  1.370474 27.090016  1.370474
1092  1  1  1.429051 27.127915  4.282738
1181  1  1  4.273984 24.272926  1.424882
1191  1  1  4.282738 27.127915  1.429051
1781  1  1 21.413698 24.269003  1.428805
1791  1  1 21.415672 27.125899  1.428339
1871  1  1 24.269266 21.414266  1.431045
1881  1  1 24.273342 24.275201  1.422607
1882  1  1 24.269266 24.266763  4.283542
1891  1  1 24.274956 27.131733  1.430215
1892  1  1 24.269376 27.124642  4.285245
1971  1  1 27.123013 21.415070  1.429051
1981  1  1 27.160912 24.327334  1.370474
1982  1  1 27.123013 24.268757  4.282738
1999  1  1 27.128609 27.122319 24.233275
80    1  1  0.001673 19.985068 25.696266
89    1  1 28.552578 22.843373 22.843892
90    1  1  0.010376 22.838329 25.691562
