Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     1  1  0.006397  0.010213  2.859267
3     1  1  0.001608  0.001586  5.712689
11    1  1  0.006420  2.859356  0.010174
12    1  1 28.538212  2.837050  2.837030
21    1  1  0.001613  5.712738  0.001588
101   1  1  2.859712  0.004633  0.004574
1811  1  1 24.273191  4.273717  1.424695
112   1  1  2.852746  2.852533  2.852505
201   1  1  5.710797  0.000506  0.000473
1802  1  1 24.273164  1.424644  4.273744
1801  1  1 24.377026  1.320782  1.320837
1911  1  1 27.128112  4.282546  1.428816
1902  1  1 27.128129  1.428827  4.282547
1901  1  1 27.090240  1.370269  1.370255
701   1  1 19.984362 -0.000552 -0.000521
801   1  1 22.800782 -0.007426 -0.007363
812   1  1 22.873948  2.823860  2.823906
1701  1  1 21.424091  1.424617  1.424695
902   1  1 25.705201 -0.007393  2.897041
903   1  1 25.698353 -0.000545  5.713412
911   1  1 25.705234  2.897026 -0.007363
912   1  1 25.697413  2.835125  2.835153
921   1  1 25.698360  5.713446 -0.000521
1001  1  1  1.424576  1.422493  1.422435
1002  1  1  1.428588  1.430959  4.283454
1011  1  1  1.428616  4.283515  1.430948
1101  1  1  4.284087  1.428734  1.428685
8     1  1 -0.000656  0.000179 19.987810
9     1  1 -0.003004  0.002593 22.848830
19    1  1 28.555174  2.854722 22.844816
20    1  1  0.006059  2.864661 25.691691
30    1  1  0.003265  5.715353 25.694417
110   1  1  2.849009  0.002540 25.700745
119   1  1  2.845538  2.845328 22.852258
120   1  1  2.852962  2.854709 25.695693
210   1  1  5.710015  0.000152 25.698430
1920  1  1 27.132866  4.295893 27.118042
1919  1  1 27.124629  4.285268 24.269228
1910  1  1 27.128996  1.511867 27.121932
1909  1  1 27.131857  1.430112 24.274767
1908  1  1 27.125975  1.428274 21.415596
710   1  1 19.985053  0.001620 25.696173
810   1  1 22.838485  0.010189 25.691400
819   1  1 22.845318  2.852490 22.844947
820   1  1 22.861010  2.836798 25.712970
1820  1  1 24.269066  4.282524 27.122901
908   1  1 25.697278  0.000530 19.986983
909   1  1 25.693142  0.004666 22.838050
1819  1  1 24.266856  4.283464 24.269226
919   1  1 25.698347  2.854443 22.843733
920   1  1 25.687619  2.859323 25.691400
930   1  1 25.696188  5.712755 25.696173
1008  1  1  1.424964  1.425402 21.418344
1009  1  1  1.400904  1.404290 24.296881
1010  1  1  1.422996  1.430083 27.118983
1019  1  1  1.428767  4.284545 24.268994
1020  1  1  1.428515  4.285271 27.126201
1109  1  1  4.279481  1.425389 24.272820
1110  1  1  4.282170  1.428226 27.124870
1709  1  1 21.414344  1.430952 24.269226
1710  1  1 21.415284  1.428742 27.122901
1808  1  1 24.269037  1.428771 21.413591
1809  1  1 24.275341  1.422467 24.273182
1810  1  1 24.327636  1.370172 27.160787
111   1  1  2.853961  2.854389 28.552452
811   1  1 22.862740  2.835068 28.553620
71    1  1 -0.000598 19.987773  0.000139
81    1  1 -0.002915 22.848771  0.002489
82    1  1 28.555215 22.844831  2.854586
92    1  1  0.006079 25.691729  2.864511
93    1  1  0.003305 25.694503  5.715233
802   1  1 22.862683 28.553515  2.835153
191   1  1  2.849037 25.700723  0.002489
192   1  1  2.852977 25.695713  2.854586
291   1  1  5.710035 25.698406  0.000139
102   1  1  2.853956 28.552484  2.854293
791   1  1 19.985070 25.696195  0.001588
1992  1  1 27.132865 27.118063  4.295811
882   1  1 22.845275 22.845062  2.852505
891   1  1 22.838452 25.691388  0.010174
892   1  1 22.860758 25.712716  2.837030
1991  1  1 27.128973 27.121955  1.511797
971   1  1 25.697302 19.987011  0.000473
981   1  1 25.693175 22.838096  0.004574
982   1  1 25.698444 22.843852  2.854293
992   1  1 25.687595 25.691411  2.859267
993   1  1 25.696222 25.696200  5.712689
1071  1  1  1.425040 21.418276  1.425341
1081  1  1  1.400951 24.296857  1.404192
1082  1  1  1.428778 24.269030  4.284390
1091  1  1  1.423005 27.119020  1.429980
1092  1  1  1.428451 27.126246  4.285087
1181  1  1  4.279532 24.272768  1.425341
1191  1  1  4.282174 27.124898  1.428148
1781  1  1 21.414293 24.269192  1.430948
1791  1  1 21.415262 27.122816  1.428816
1871  1  1 24.269074 21.413721  1.428685
1881  1  1 24.275315 24.273232  1.422435
1882  1  1 24.266849 24.269220  4.283454
1891  1  1 24.327539 27.160688  1.370255
1892  1  1 24.268981 27.122799  4.282547
1971  1  1 27.126030 21.415634  1.428148
1981  1  1 27.131908 24.274803  1.429980
1982  1  1 27.124682 24.269357  4.285087
1999  1  1 27.122525 27.128403 24.233074
80    1  1 -0.000526 19.988426 25.698368
89    1  1 28.547918 22.852360 22.852429
90    1  1 -0.001010 22.847849 25.698867
