Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.497630 28.466175 28.466075
2     1  1  0.001857 -0.000126  2.852136
3     1  1 -0.000067  0.000177  5.710698
8     1  1  0.001481  0.000569 19.986822
9     1  1  0.012026  0.002896 22.843080
10    1  1 28.545030 28.616906 25.706095
11    1  1  0.001857  2.852236 -0.000226
12    1  1 28.552803  2.849852  2.849752
19    1  1 28.551937  2.853720 22.843962
20    1  1  0.004557  2.862084 25.693326
21    1  1 -0.000067  5.710798  0.000077
30    1  1  0.000228  5.711027 25.697592
71    1  1  0.001481 19.986922  0.000469
80    1  1  0.000735 19.985123 25.697132
81    1  1  0.012026 22.843180  0.002796
82    1  1 28.551937 22.844062  2.853620
89    1  1 28.546677 22.855104 22.855004
90    1  1  0.003956 22.796724 25.694071
91    1  1 28.545030 25.706195 28.616806
92    1  1  0.004557 25.693426  2.861984
93    1  1  0.000228 25.697692  5.710927
98    1  1  0.000735 25.697232 19.985023
99    1  1  0.003956 25.694171 22.796624
100   1  1 27.841464 26.410352 26.410252
101   1  1  2.858565  0.000301  0.000201
102   1  1  2.854495 28.556055  2.853402
109   1  1  2.834816 28.532779 22.863027
110   1  1  2.854798  0.002862 25.685887
111   1  1  2.854495  2.853502 28.555955
112   1  1  2.846263  2.846604  2.846504
119   1  1  2.854269  2.852751 22.843553
120   1  1  2.853873  2.853715 25.699026
181   1  1  2.834816 22.863127 28.532679
182   1  1  2.854269 22.843653  2.852651
189   1  1  2.840699 22.857219 22.857119
190   1  1  2.842888 22.855050 25.704276
191   1  1  2.854798 25.685987  0.002762
192   1  1  2.853873 25.699126  2.853615
199   1  1  2.842888 25.704376 22.854950
200   1  1  2.901255 25.694083 25.693983
201   1  1  5.712635  0.001402  0.001302
210   1  1  5.710972  0.000538 25.696368
291   1  1  5.710972 25.696468  0.000438
300   1  1  5.712788 25.697217 25.697117
701   1  1 19.987291  0.000410  0.000310
710   1  1 19.987101  0.000253 25.697929
791   1  1 19.987101 25.698029  0.000153
800   1  1 19.986678 25.697981 25.697881
801   1  1 22.843535  0.002744  0.002644
802   1  1 22.848942 28.550077  2.848915
809   1  1 22.844479 28.556059 22.843401
810   1  1 22.845753 -0.000027 25.696123
811   1  1 22.848942  2.849015 28.549977
812   1  1 22.849802  2.848131  2.848031
819   1  1 22.851330  2.846593 22.851566
820   1  1 22.848098  2.849851 25.698173
881   1  1 22.844479 22.843501 28.555959
882   1  1 22.851330 22.851666  2.846493
890   1  1 22.844484 22.844464 25.699397
891   1  1 22.845753 25.696223 -0.000126
892   1  1 22.848098 25.698273  2.849751
899   1  1 22.844484 25.699497 22.844364
900   1  1 22.835879 25.693894 25.693794
901   1  1 25.741949 28.509335 28.509235
902   1  1 25.695345  0.002647  2.854320
903   1  1 25.697564  0.000358  5.710490
908   1  1 25.696536  0.001433 19.985184
909   1  1 25.697787  0.000323 22.839379
910   1  1 25.785125 28.466291 25.753597
911   1  1 25.695345  2.854420  0.002547
912   1  1 25.701004  2.849004  2.848904
919   1  1 25.695015  2.853497 22.843350
920   1  1 25.698119  2.852229 25.696044
921   1  1 25.697564  5.710590  0.000258
930   1  1 25.697745  5.710790 25.697891
971   1  1 25.696536 19.985284  0.001333
980   1  1 25.697527 19.986869 25.696513
981   1  1 25.697787 22.839479  0.000223
982   1  1 25.695015 22.843450  2.853397
989   1  1 25.718530 22.863503 22.863403
990   1  1 25.695500 22.843239 25.686292
991   1  1 25.785125 25.753697 28.466191
992   1  1 25.698119 25.696144  2.852129
993   1  1 25.697745 25.697991  5.710690
998   1  1 25.697527 25.696613 19.986769
999   1  1 25.695500 25.686392 22.843139
1000  1  1 25.635155 25.707159 25.707059
1001  1  1  1.405184  1.402839  1.402739
1002  1  1  1.425801  1.426444  4.280778
1008  1  1  1.431006  1.427389 21.415319
1009  1  1  1.429016  1.429198 24.268859
1010  1  1  1.431200  1.425467 27.136104
1011  1  1  1.425801  4.280878  1.426344
1019  1  1  1.428850  4.283924 24.268974
1020  1  1  1.427806  4.282759 27.126673
1071  1  1  1.431006 21.415419  1.427289
1079  1  1  1.431497 21.415137 24.266331
1080  1  1  1.429297 21.417036 27.127230
1081  1  1  1.429016 24.268959  1.429099
1082  1  1  1.428850 24.269074  4.283824
1088  1  1  1.431497 24.266431 21.415037
1089  1  1  1.386142 24.311865 24.311765
1090  1  1  1.343540 24.354508 27.068996
1091  1  1  1.431200 27.136204  1.425367
1092  1  1  1.427806 27.126773  4.282659
1098  1  1  1.429297 27.127330 21.416936
1099  1  1  1.343540 27.069096 24.354408
1100  1  1  1.493748 27.115742 27.115642
1101  1  1  4.282017  1.426574  1.426474
1109  1  1  4.282503  1.427378 24.266829
