Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     1  1  0.003447  0.011255  2.854458
3     1  1  0.000684  0.001445  5.711255
11    1  1  0.003406  2.854468  0.011306
12    1  1 28.531158  2.831066  2.831047
21    1  1  0.000658  5.711253  0.001475
101   1  1  2.862944  0.004757  0.004801
1811  1  1 24.267224  4.282369  1.430514
112   1  1  2.854453  2.854440  2.854454
201   1  1  5.711236  0.000438  0.000489
1802  1  1 24.267282  1.430526  4.282233
1801  1  1 24.313774  1.384034  1.383968
1911  1  1 27.127313  4.280436  1.427780
1902  1  1 27.127383  1.427737  4.280348
1901  1  1 27.069510  1.341811  1.341783
701   1  1 19.984355  0.000446  0.000398
801   1  1 22.797180  0.002846  0.002772
812   1  1 22.859664  2.838144  2.838071
1701  1  1 21.415439  1.430584  1.430514
902   1  1 25.695028  0.002780  2.900531
903   1  1 25.697420  0.000388  5.713397
911   1  1 25.694962  2.900628  0.002772
912   1  1 25.705218  2.840212  2.840154
921   1  1 25.697362  5.713453  0.000398
1001  1  1  1.430693  1.428556  1.428581
1002  1  1  1.427632  1.430940  4.282184
1011  1  1  1.427625  4.282186  1.430959
1101  1  1  4.285178  1.429369  1.429405
8     1  1 -0.000137  0.000136 19.987156
9     1  1 -0.000692  0.002309 22.845776
19    1  1 28.555975  2.855414 22.843880
20    1  1  0.000330  2.858936 25.697522
30    1  1  0.001580  5.713243 25.696253
110   1  1  2.852073  0.002323 25.698538
119   1  1  2.845909  2.846304 22.851907
120   1  1  2.853974  2.855426 25.694985
210   1  1  5.710663  0.000142 25.697955
1920  1  1 27.129729  4.291167 27.121193
1919  1  1 27.124059  4.282977 24.271160
1910  1  1 27.116153  1.493081 27.134784
1909  1  1 27.136065  1.431609 24.271802
1908  1  1 27.126616  1.428451 21.414658
710   1  1 19.986541  0.001489 25.697149
810   1  1 22.843314  0.011324 25.694429
820   1  1 22.866659  2.831149 25.719742
1820  1  1 24.269911  4.280508 27.123540
908   1  1 25.697368  0.000440 19.986621
909   1  1 25.693045  0.004763 22.834959
1819  1  1 24.266818  4.282225 24.270210
919   1  1 25.698966  2.854626 22.843015
920   1  1 25.686484  2.854494 25.694429
930   1  1 25.696319  5.711267 25.697149
1008  1  1  1.425890  1.426011 21.417327
1009  1  1  1.402370  1.405721 24.295474
1010  1  1  1.426069  1.431603 27.114898
1019  1  1  1.426470  4.282534 24.271368
1020  1  1  1.426702  4.282986 27.126905
1109  1  1  4.280492  1.426028 24.271947
1110  1  1  4.283252  1.428506 27.124344
1709  1  1 21.415583  1.430990 24.270210
1710  1  1 21.417300  1.427897 27.123540
1808  1  1 24.268452  1.429356 21.412734
1809  1  1 24.269218  1.428590 24.267178
1810  1  1 24.355952  1.341856 27.181415
111   1  1  2.854874  2.854626 28.551990
811   1  1 22.857534  2.840274 28.545677
71    1  1 -0.000140 19.987149  0.000155
81    1  1 -0.000703 22.845735  0.002340
82    1  1 28.556038 22.843786  2.855521
92    1  1  0.000359 25.697449  2.858985
93    1  1  0.001604 25.696204  5.713287
802   1  1 22.857596 28.545710  2.840154
182   1  1  2.845890 22.851918  2.846365
191   1  1  2.852073 25.698511  0.002340
192   1  1  2.854022 25.694890  2.855521
291   1  1  5.710659 25.697948  0.000155
102   1  1  2.854884 28.551943  2.854662
791   1  1 19.986555 25.697150  0.001475
1992  1  1 27.129774 27.121154  4.291150
882   1  1 22.843368 22.843355  2.854454
891   1  1 22.843340 25.694402  0.011306
892   1  1 22.866742 25.719770  2.831047
1991  1  1 27.116200 27.134728  1.493083
971   1  1 25.697370 19.986572  0.000489
981   1  1 25.693051 22.834864  0.004801
982   1  1 25.698985 22.842924  2.854662
992   1  1 25.686553 25.694361  2.854458
993   1  1 25.696363 25.697124  5.711255
1071  1  1  1.425878 21.417328  1.426042
1081  1  1  1.402365 24.295443  1.405762
1082  1  1  1.426497 24.271311  4.282634
1091  1  1  1.426099 27.114827  1.431650
1092  1  1  1.426742 27.126835  4.283036
1181  1  1  4.280480 24.271930  1.426042
1191  1  1  4.283251 27.124292  1.428554
1781  1  1 21.415622 24.270183  1.430959
1791  1  1 21.417372 27.123615  1.427780
1871  1  1 24.268439 21.412630  1.429405
1881  1  1 24.269252 24.267115  1.428581
1882  1  1 24.266868 24.270176  4.282184
1891  1  1 24.355997 27.181418  1.341783
1892  1  1 24.270071 27.123545  4.280348
1971  1  1 27.126636 21.414557  1.428554
1981  1  1 27.136101 24.271709  1.431650
1982  1  1 27.124093 24.271066  4.283036
1999  1  1 27.127408 27.123520 24.225831
80    1  1 -0.000015 19.987593 25.697791
89    1  1 28.549291 22.850083 22.850070
90    1  1  0.001944 22.844038 25.695855
910   1  1 25.706244 28.544684 25.633383
