Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.534182 28.547182 28.576061
2     1  1  0.004185  0.017185  2.859120
3     1  1  0.000170  0.013170  5.710739
8     1  1  0.000477  0.013477 19.985143
9     1  1 -0.005085  0.007915 22.799639
10    1  1 28.047404 28.060403 26.203525
11    1  1  0.011069  2.872108  0.005263
12    1  1 28.552332  2.866308  2.853071
19    1  1 28.554940  2.852374 22.858420
20    1  1 -0.005032  2.911196 25.702820
21    1  1  0.001643  5.724752  0.001037
30    1  1  0.000496  5.725679 25.697307
71    1  1 -0.000167 20.000523 -0.000186
80    1  1  0.000138 20.000070 25.697614
81    1  1  0.001756 22.861438 -0.002289
82    1  1 28.552123 22.861842  2.848941
89    1  1 28.552340 22.857704 22.844456
90    1  1  0.004139 22.851647 25.693541
91    1  1 28.499055 25.807387 28.456413
92    1  1  0.001793 25.713015  2.849334
93    1  1 -0.000142 25.710962  5.710297
98    1  1  0.001631 25.709765 19.986054
99    1  1  0.011023 25.705495 22.838690
100   1  1 28.534045 25.687797 25.716669
101   1  1  2.859108  0.024069  0.005263
102   1  1  2.853308  0.012212  2.853071
109   1  1  2.839374  0.014820 22.858420
110   1  1  2.898196  0.007968 25.702820
111   1  1  2.839885  2.852885 28.538459
112   1  1  2.852270  2.865270  2.851436
119   1  1  2.830024  2.843024 22.867773
120   1  1  2.839385  2.852385 25.695968
181   1  1  2.853444 22.858111 28.555207
182   1  1  2.845305 22.864515  2.846281
189   1  1  2.852270 22.859368 22.845531
190   1  1  2.853306 22.857722 25.698571
191   1  1  2.863402 25.705163  0.005604
192   1  1  2.853452 25.708692  2.852682
199   1  1  2.839875 25.725459 22.857919
200   1  1  2.859099 25.705514 25.686707
201   1  1  5.711752  0.014643  0.001037
210   1  1  5.712679  0.013496 25.697307
291   1  1  5.713788 25.708280  0.002521
300   1  1  5.711754 25.709765 25.696158
701   1  1 19.987523  0.012833 -0.000186
710   1  1 19.987070  0.013138 25.697614
791   1  1 19.987887 25.710821 -0.000074
800   1  1 19.987601 25.710823 25.697803
801   1  1 22.848438  0.014756 -0.002289
802   1  1 22.848842  0.012003  2.848941
809   1  1 22.844704  0.012220 22.844456
810   1  1 22.838647  0.017139 25.693541
811   1  1 22.845111  2.866444 28.555207
812   1  1 22.851515  2.858305  2.846281
819   1  1 22.846368  2.865270 22.845531
820   1  1 22.844722  2.866306 25.698571
881   1  1 22.850439 22.863439 28.548947
882   1  1 22.850985 22.863985  2.846815
890   1  1 22.848646 22.861646 25.698537
891   1  1 22.846890 25.710825 -0.000155
892   1  1 22.850466 25.714951  2.847320
899   1  1 22.844948 25.708572 22.844097
900   1  1 22.848413 25.712760 25.695708
901   1  1 25.794386 28.512055 28.456414
902   1  1 25.700015  0.014793  2.849334
903   1  1 25.697962  0.012858  5.710297
908   1  1 25.696765  0.014631 19.986054
909   1  1 25.692495  0.024023 22.838690
910   1  1 25.674797 28.547044 25.716669
911   1  1 25.692163  2.876402  0.005604
912   1  1 25.695692  2.866452  2.852683
919   1  1 25.712459  2.852875 22.857920
920   1  1 25.692515  2.872099 25.686707
921   1  1 25.695280  5.726788  0.002521
930   1  1 25.696765  5.724754 25.696158
971   1  1 25.697821 20.000887 -0.000074
980   1  1 25.697823 20.000601 25.697803
981   1  1 25.697825 22.859890 -0.000155
982   1  1 25.701951 22.863466  2.847320
989   1  1 25.695572 22.857947 22.844097
990   1  1 25.699760 22.861413 25.695708
991   1  1 25.749967 25.762967 28.500745
992   1  1 25.697869 25.710869  2.850867
993   1  1 25.697839 25.710839  5.709926
998   1  1 25.695231 25.708231 19.984039
999   1  1 25.691972 25.704972 22.834386
1000  1  1 25.793862 25.806862 25.751342
1001  1  1  1.422708  1.435708  1.423163
1002  1  1  1.428195  1.441195  4.283248
1008  1  1  1.427582  1.440582 21.421803
1009  1  1  1.325076  1.338076 24.372705
1010  1  1  1.372152  1.385152 27.088556
1011  1  1  1.430840  4.296006  1.428097
1019  1  1  1.427601  4.289010 24.270199
1020  1  1  1.430528  4.295939 27.127153
1071  1  1  1.425174 21.430668  1.425724
1079  1  1  1.428192 21.427545 24.269598
1080  1  1  1.427437 21.428794 27.126238
1081  1  1  1.403413 24.309302  1.401458
1082  1  1  1.425186 24.285060  4.280132
1088  1  1  1.430838 24.282710 21.414793
1089  1  1  1.422678 24.287624 24.275077
1090  1  1  1.429232 24.288372 27.131857
1091  1  1  1.429255 27.131993  1.422392
1092  1  1  1.427454 27.137656  4.282002
1098  1  1  1.430508 27.136758 21.414874
1099  1  1  1.372119 27.175331 24.325657
1100  1  1  1.512182 27.136157 27.127708
1101  1  1  4.283006  1.443840  1.428097
1109  1  1  4.276010  1.440601 24.270199
