,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
1,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
2,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
3,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
4,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
5,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
6,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
7,0,0,1,916,164,4.236,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.397,0.403,0.364,0.478,1.318,11,3.298,1.217,1.164,1.046,3.11,11,1
