,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,6,0.644,1.000,0.550,2.820,0.859,0.800,0.568,2.629,0.496,0.496,0.496,-0.462,0.462,-0.462,0.462,0.462,0.462,-0.328,0.328,-0.328,1.518,1.518,1.518,1.397,0.403,0.364,0.478,1.318,0.232,0.232,0.232,-0.210,0.210,-0.210,0.210,0.210,0.210,-0.276,0.276,-0.276,0.761,0.761,0.761,3.298,1.217,1.164,1.046,3.110,0.702,0.702,0.702,-0.672,0.672,-0.672,0.672,0.672,0.672,-0.604,0.604,-0.604,1.796,1.796,1.796
