,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,3,0.643,5.000,0.552,2.858,0.863,0.804,0.534,2.656,0.498,0.498,0.498,0.464,-0.464,0.464,0.464,0.464,0.464,0.258,-0.331,0.330,1.566,1.517,1.517,1.414,0.398,0.360,0.493,1.325,0.230,0.230,0.230,0.208,-0.208,0.208,0.208,0.208,0.208,0.327,-0.261,0.261,0.779,0.758,0.758,3.323,1.217,1.164,1.020,3.131,0.703,0.702,0.702,0.672,-0.672,0.672,0.672,0.672,0.672,0.584,-0.591,0.591,1.823,1.799,1.800
