,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,precursor,isConnect,reason
0,0,6,7,859,125,6.758,0.643,5.0,0.552,2.857,0.863,0.804,0.535,2.655,18,1.413,0.398,0.36,0.491,1.324,13,3.323,1.217,1.164,1.02,3.131,11,0,1,DupAV
1,0,9,10,1627,215,11.313,0.647,5.0,0.002,3.86,1.589,1.539,1.286,3.698,8,2.799,0.85,0.79,1.015,2.622,18,4.447,2.353,2.33,2.301,4.279,7,0,0,Conn
2,0,8,9,1533,203,12.278,0.647,5.0,0.002,3.86,1.589,1.539,1.286,3.698,8,2.799,0.85,0.79,1.016,2.622,18,4.447,2.353,2.33,2.301,4.279,7,0,0,Conn
3,0,1,2,2485,323,11.47,0.647,5.0,0.002,3.86,1.589,1.539,1.286,3.698,8,2.799,0.85,0.79,1.016,2.622,18,4.447,2.353,2.33,2.301,4.279,7,0,0,Conn
