,idav,barrier,prefactor,ebias,dmag,dmax,dsum,dsumr,dmagfi,dmaxfi,dsumfi,dsumrfi,isConnect,probability,isSel
0,0,0.643,5.000,0.552,0.863,0.804,0.535,0.201,1.217,1.164,1.021,0.326,1,20.000,0
1,0,0.643,5.000,0.552,0.863,0.804,0.535,0.201,1.217,1.164,1.021,0.326,1,20.000,0
2,0,0.643,5.000,0.552,0.863,0.804,0.536,0.202,1.217,1.164,1.021,0.326,1,20.000,0
3,0,0.643,5.000,0.552,0.863,0.804,0.534,0.201,1.217,1.164,1.020,0.326,1,20.000,1
4,0,0.643,5.000,0.552,0.863,0.804,0.535,0.201,1.217,1.164,1.020,0.326,1,20.000,0
