,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,precursor,isConnect
0,0,0,1,1017,143,6.406,0.643,5.0,0.552,2.858,0.863,0.804,0.535,2.656,18,1.414,0.398,0.36,0.492,1.325,13,3.323,1.217,1.164,1.021,3.131,11,0,1
1,0,3,4,767,113,5.213,0.643,5.0,0.552,2.858,0.863,0.804,0.535,2.656,18,1.414,0.398,0.36,0.492,1.325,13,3.323,1.217,1.164,1.021,3.131,11,0,1
2,0,4,5,819,120,6.138,0.643,5.0,0.552,2.858,0.863,0.804,0.536,2.656,18,1.414,0.398,0.36,0.491,1.325,13,3.323,1.217,1.164,1.021,3.131,11,0,1
3,0,5,6,1499,201,11.486,0.643,5.0,0.552,2.858,0.863,0.804,0.534,2.656,18,1.414,0.398,0.36,0.493,1.325,13,3.323,1.217,1.164,1.02,3.131,11,0,1
4,0,7,8,837,120,6.909,0.643,5.0,0.552,2.857,0.863,0.804,0.535,2.656,18,1.414,0.398,0.36,0.491,1.325,13,3.323,1.217,1.164,1.02,3.131,11,0,1
