,dx,dy,dz
69,-0.001027,0.002524,0.001793
70,0.004319,-0.004319,0.003719
71,0.002700,-0.002700,-0.000557
72,-0.002524,-0.001793,-0.001027
73,0.014201,0.011751,-0.011751
74,0.003719,-0.004319,0.004319
75,-0.002524,0.001027,0.001793
76,-0.000344,-0.001651,-0.001413
77,0.002277,0.012278,-0.012278
78,-0.000557,-0.002700,0.002700
79,-0.000344,0.001413,0.001651
80,-0.011751,0.011751,0.014201
81,-0.012278,0.012278,0.002277
82,0.001651,0.000344,-0.001413
83,-0.012278,-0.002277,-0.012278
84,0.001793,0.002524,-0.001027
85,-0.011751,-0.014201,-0.011751
86,0.001793,0.001027,-0.002524
87,0.001651,0.001413,-0.000344
88,0.000032,-0.000625,-0.000795
89,0.002459,-0.000905,0.001809
90,0.000032,0.000795,0.000625
91,0.002459,-0.001809,0.000906
92,-0.000888,-0.001805,0.000949
93,0.001809,-0.000906,0.002459
94,-0.000888,-0.000949,0.001805
95,0.001809,-0.002459,0.000906
96,0.000949,-0.001805,-0.000888
97,-0.001668,-0.000878,0.003664
98,-0.000795,-0.000625,0.000032
99,-0.001668,-0.003664,0.000878
100,0.000906,-0.001809,0.002459
101,0.000949,0.000888,0.001805
102,0.000905,-0.002459,0.001809
103,-0.000795,-0.000032,0.000625
104,0.003664,-0.000878,-0.001668
105,0.000625,0.000794,0.000032
106,0.003664,0.001668,0.000878
107,0.000625,-0.000032,-0.000795
108,0.000878,-0.003664,-0.001668
109,0.001805,-0.000949,-0.000888
110,0.000878,0.001668,0.003664
111,0.001805,0.000888,0.000949
112,0.001575,0.001586,0.001036
113,-0.001526,-0.001413,0.001413
114,0.001869,-0.000926,0.000926
115,0.001575,-0.001036,-0.001586
116,-0.001655,-0.001392,-0.001655
117,-0.001309,-0.001281,0.004055
118,0.001036,0.001586,0.001575
119,-0.001309,-0.004055,0.001281
120,0.000926,-0.000926,0.001869
121,-0.001655,0.001656,0.001392
122,0.000926,-0.001869,0.000926
123,0.001036,-0.001575,-0.001586
124,0.004055,-0.001281,-0.001309
125,0.000772,0.005761,0.000772
126,0.001413,-0.001413,-0.001526
127,0.000772,-0.000772,-0.005761
128,-0.001586,-0.001036,0.001575
129,0.004055,0.001309,0.001281
130,-0.001586,-0.001575,0.001036
131,0.001413,0.001526,0.001413
132,0.001281,-0.004055,-0.001309
133,-0.005761,-0.000772,0.000772
134,0.001392,0.001655,-0.001655
135,0.001281,0.001309,0.004055
136,0.002520,0.003497,0.002520
137,-0.002602,-0.003436,0.003436
138,0.002002,-0.002002,0.002002
139,0.002520,-0.002520,-0.003497
140,0.003436,-0.003436,-0.002602
141,-0.018803,0.018803,-0.018803
142,-0.003497,-0.002520,0.002520
143,0.003436,0.002602,0.003436
144,0.000532,0.000212,0.000232
145,0.000091,-0.000100,0.000100
146,0.000905,-0.000109,0.000109
147,0.000532,-0.000232,-0.000212
148,-0.002446,-0.002952,-0.002446
149,-0.000961,-0.000915,0.001571
150,0.000232,0.000212,0.000532
151,-0.000961,-0.001571,0.000915
152,0.000109,-0.000109,0.000905
153,-0.002446,0.002446,0.002952
154,0.000109,-0.000905,0.000109
155,0.000232,-0.000532,-0.000212
156,0.001571,-0.000915,-0.000961
157,0.000420,-0.001829,0.000420
158,0.000100,-0.000100,0.000091
159,0.000420,-0.000420,0.001829
160,-0.000212,-0.000232,0.000532
161,0.001571,0.000961,0.000915
162,-0.000212,-0.000532,0.000232
163,0.000100,-0.000091,0.000100
164,0.000915,-0.001571,-0.000961
165,0.001829,-0.000420,0.000420
166,0.002952,0.002446,-0.002446
167,0.000915,0.000961,0.001571
