Generated by pymatgen.io.lammps.data.LammpsData

209  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.012143  xy xz yz

Masses

1  55.847

Atoms

52    1  1 14.271796  5.721646 46.407023
53    1  1 14.270847  5.722843 49.260078
71    1  1 14.273067  8.573588 43.554242
72    1  1 14.270430  8.575003 46.405928
73    1  1 14.269194  8.574375 49.261252
74    1  1 14.270655  8.575998 52.112594
91    1  1 -0.000381 11.425987 43.552446
92    1  1 -0.000699 11.427198 46.408235
93    1  1 14.270091 11.429861 49.260086
94    1  1 14.271236 11.429120 52.113525
111   1  1  0.003706 14.282653 43.552706
112   1  1 -0.000534 14.283263 46.408959
113   1  1 14.272653 14.282081 49.261110
114   1  1 14.272711 14.282876 52.114055
132   1  1  0.001861 17.135515 46.408036
133   1  1  0.000313 17.136107 49.262399
270   1  1  2.862839  8.577706 40.706218
271   1  1  2.854803  8.570914 43.550366
272   1  1  2.851857  8.571943 46.407340
273   1  1  2.851632  8.572601 49.263114
290   1  1  2.863795 11.428558 40.706624
291   1  1  2.856282 11.423928 43.552676
292   1  1  2.842253 11.419846 46.415683
293   1  1  2.851454 11.428799 49.263515
310   1  1  2.865109 14.278612 40.707528
311   1  1  2.866107 14.278439 43.556874
312   1  1  2.856121 14.282976 46.411058
313   1  1  2.854373 14.285612 49.264006
331   1  1  2.865058 17.128357 43.556520
332   1  1  2.863734 17.129509 46.406030
451   1  1  5.708844  5.714435 43.551839
452   1  1  5.708946  5.717449 46.408391
453   1  1  5.711435  5.721186 49.259852
470   1  1  5.707733  8.569899 40.698416
471   1  1  5.716031  8.574165 43.558825
472   1  1  5.707754  8.576398 46.414438
473   1  1  5.732872  8.599460 49.236131
474   1  1  5.711318  8.576179 52.114140
489   1  1  5.711218 11.425731 37.843320
490   1  1  5.710529 11.423511 40.699409
491   1  1  5.767858 11.460952 43.610661
492   1  1  5.626722 11.422756 46.412704
493   1  1  5.707591 11.421520 49.258806
494   1  1  5.708678 11.427937 52.117414
509   1  1  5.711870 14.280616 37.844790
510   1  1  5.714979 14.277689 40.708675
511   1  1  5.818392 14.174402 43.661027
512   1  1  5.767961 14.224937 46.373834
513   1  1  5.715820 14.277306 49.260612
514   1  1  5.708534 14.284882 52.119994
530   1  1  5.714375 17.127743 40.707794
531   1  1  5.714827 17.127230 43.557340
532   1  1  5.710413 17.136824 46.411110
533   1  1  5.707494 17.138162 49.264344
651   1  1  8.566351  5.716446 43.552052
652   1  1  8.564495  5.715394 46.406838
653   1  1  8.563498  5.721743 49.258803
654   1  1  8.564545  5.722791 52.112918
670   1  1  8.565484  8.570247 40.696545
671   1  1  8.572265  8.575503 43.550802
672   1  1  8.562556  8.534550 46.404962
673   1  1  8.554667  8.593215 49.242285
674   1  1  8.563204  8.577306 52.113366
689   1  1  8.567667 11.425149 37.842200
690   1  1  8.573901 11.418814 40.686166
691   1  1  8.570635 11.421929 43.469894
692   1  1  7.633260 12.359403 45.475923
693   1  1  8.562394 11.430906 49.300456
694   1  1  8.564194 11.429491 52.119383
695   1  1  8.565015 11.429245 54.972842
709   1  1  8.567087 14.280996 37.843640
710   1  1  8.569176 14.281774 40.699746
711   1  1  8.531641 14.224331 43.611141
712   1  1  8.570420 14.365903 46.412944
713   1  1  8.571972 14.285406 49.259096
714   1  1  8.565898 14.284596 52.117830
730   1  1  8.564229 17.128250 40.707284
731   1  1  8.569129 17.136126 43.553303
732   1  1  8.573674 17.150085 46.415840
733   1  1  8.565184 17.140108 49.264075
734   1  1  8.566264 17.138465 52.117231
851   1  1 11.418756  5.719423 43.554651
852   1  1 11.416947  5.720892 46.406025
853   1  1 11.417464  5.721651 49.259769
854   1  1 11.417574  5.723243 52.112594
870   1  1 11.422931  8.570425 40.697143
871   1  1 11.394770  8.597710 43.576025
872   1  1 11.399980  8.592216 46.397422
873   1  1 11.397446  8.594830 49.240667
874   1  1 11.417259  8.576204 52.113460
890   1  1 11.423038 11.427316 40.697013
891   1  1 11.417184 11.420332 43.551046
892   1  1 11.458139 11.430020 46.405376
893   1  1 11.399723 11.438408 49.242749
894   1  1 11.416332 11.430328 52.113712
895   1  1 11.420066 11.429215 54.971939
910   1  1 11.423605 14.284315 40.699342
911   1  1 11.419270 14.276075 43.559276
912   1  1 11.417021 14.284710 46.414665
913   1  1 11.394465 14.260214 49.236880
914   1  1 11.418268 14.282068 52.114878
931   1  1 11.423541 17.136478 43.550766
932   1  1 11.422889 17.139183 46.407405
933   1  1 11.422573 17.139501 49.263892
934   1  1 11.421918 17.137936 52.116449
1052  1  1  1.423287  7.147037 47.834207
1070  1  1  1.429037  9.999755 42.126773
1071  1  1  1.424910  9.998196 44.979009
1072  1  1  1.420638  9.997233 47.838374
1073  1  1  1.423050 10.001814 50.688353
1090  1  1  1.432147 12.854037 42.128970
