Generated by pymatgen.io.lammps.data.LammpsData

209  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.012143  xy xz yz

Masses

1  55.847

Atoms

52    1  1 14.274877  5.719796 46.407675
53    1  1 14.274608  5.720750 49.261434
71    1  1 14.275792  8.572579 43.554140
72    1  1 14.275715  8.573173 46.407896
73    1  1 14.275223  8.574109 49.261633
74    1  1 14.274626  8.574726 52.114792
91    1  1 -0.000353 11.426677 43.554419
92    1  1  0.002328 11.427358 46.408272
93    1  1 14.275644 11.428108 49.262150
94    1  1 14.274815 11.428705 52.115265
111   1  1 -0.000383 14.280672 43.554909
112   1  1 -0.000452 14.281560 46.408585
113   1  1 14.275591 14.282225 49.262324
114   1  1 14.274967 14.282895 52.115464
132   1  1 -0.000877 17.135023 46.408633
133   1  1 -0.001128 17.135722 49.262335
270   1  1  2.857486  8.572083 40.701222
271   1  1  2.856718  8.572488 43.554164
272   1  1  2.856225  8.573101 46.407917
273   1  1  2.856186  8.574049 49.261668
290   1  1  2.857702 11.426245 40.701463
291   1  1  2.856712 11.426646 43.554482
292   1  1  2.853470 11.427328 46.408313
293   1  1  2.856142 11.428101 49.262201
310   1  1  2.857882 14.280007 40.701921
311   1  1  2.857133 14.280601 43.554994
312   1  1  2.856580 14.281526 46.408638
313   1  1  2.856479 14.282244 49.262409
331   1  1  2.857776 17.133950 43.555175
332   1  1  2.857395 17.134941 46.408704
451   1  1  5.711251  5.717328 43.553672
452   1  1  5.711057  5.717858 46.407690
453   1  1  5.710993  5.719189 49.261445
470   1  1  5.711800  8.571738 40.699588
471   1  1  5.726653  8.587144 43.568879
472   1  1  5.717242  8.578672 46.407901
473   1  1  5.726322  8.588889 49.246793
474   1  1  5.710988  8.574631 52.116206
489   1  1  5.711411 11.425746 37.843847
490   1  1  5.712121 11.426059 40.699647
491   1  1  5.717798 11.426573 43.560136
492   1  1  5.672006 11.427285 46.408355
493   1  1  5.717170 11.428112 49.256588
494   1  1  5.710978 11.428753 52.117040
509   1  1  5.711647 14.280457 37.844330
510   1  1  5.712364 14.280048 40.700447
511   1  1  5.727296 14.265675 43.569927
512   1  1  5.717655 14.275879 46.408698
513   1  1  5.726432 14.267519 49.247715
514   1  1  5.710993 14.283150 52.117087
530   1  1  5.712344 17.133627 40.701816
531   1  1  5.712264 17.135409 43.555132
532   1  1  5.711896 17.136666 46.408807
533   1  1  5.711479 17.137195 49.262704
651   1  1  8.566016  5.717050 43.553543
652   1  1  8.565739  5.714530 46.407617
653   1  1  8.565575  5.718768 49.261593
654   1  1  8.565428  5.720801 52.115024
670   1  1  8.566419  8.571682 40.699062
671   1  1  8.566174  8.577892 43.559536
672   1  1  8.565887  8.533145 46.407770
673   1  1  8.565712  8.579609 49.256088
674   1  1  8.565533  8.574501 52.116670
689   1  1  8.566817 11.425708 37.843204
690   1  1  8.566649 11.426014 40.696065
691   1  1  8.566418 11.426461 43.514517
692   1  1  7.180172 12.813099 45.022550
693   1  1  8.565810 11.428235 49.302079
694   1  1  8.565618 11.428776 52.120429
695   1  1  8.565509 11.429166 54.973139
709   1  1  8.566922 14.280550 37.844020
710   1  1  8.566778 14.280164 40.699923
711   1  1  8.566570 14.275039 43.560531
712   1  1  8.566314 14.321501 46.408772
713   1  1  8.565980 14.276796 49.256940
714   1  1  8.565730 14.283184 52.117379
730   1  1  8.566770 17.133805 40.701667
731   1  1  8.566674 17.135941 43.555008
732   1  1  8.566436 17.140241 46.408815
733   1  1  8.566110 17.137687 49.262726
734   1  1  8.565864 17.137193 52.116244
851   1  1 11.420616  5.717684 43.553739
852   1  1 11.420376  5.718113 46.407664
853   1  1 11.420108  5.719299 49.261497
854   1  1 11.420170  5.720996 52.114908
870   1  1 11.421084  8.571980 40.699542
871   1  1 11.405692  8.587334 43.568877
872   1  1 11.414600  8.578814 46.407883
873   1  1 11.405055  8.588994 49.246734
874   1  1 11.420078  8.574640 52.116204
890   1  1 11.421270 11.426124 40.699515
891   1  1 11.415051 11.426644 43.560022
892   1  1 11.460257 11.427369 46.408245
893   1  1 11.414525 11.428115 49.256484
894   1  1 11.420268 11.428728 52.116916
895   1  1 11.420955 11.429126 54.972530
910   1  1 11.421376 14.280177 40.700339
911   1  1 11.405963 14.265825 43.569750
912   1  1 11.414970 14.275946 46.408597
913   1  1 11.405523 14.267452 49.247536
914   1  1 11.420378 14.282989 52.116824
931   1  1 11.421289 17.135530 43.555002
932   1  1 11.421050 17.136773 46.408686
933   1  1 11.420764 17.137206 49.262472
934   1  1 11.420764 17.136982 52.115935
1052  1  1  1.427475  7.146567 47.834651
1070  1  1  1.428272  9.999410 42.127453
1071  1  1  1.427957  9.999256 44.980538
1072  1  1  1.427688 10.000016 47.835649
1073  1  1  1.427443 10.001408 50.688829
1090  1  1  1.428420 12.853385 42.127829
