Generated by pymatgen.io.lammps.data.LammpsData

164  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.012143  xy xz yz

Masses

1  55.847

Atoms

71    1  1 14.274039  8.573981 43.554054
72    1  1 14.272914  8.574840 46.406498
73    1  1 14.272633  8.573795 49.262123
91    1  1 14.276722 11.426188 43.552064
92    1  1  0.001424 11.427541 46.408305
93    1  1 14.272915 11.429750 49.260686
111   1  1 14.279367 14.284777 43.550990
112   1  1 14.276722 14.284096 46.409255
113   1  1 14.274040 14.282521 49.261138
271   1  1  2.855625  8.572181 43.550326
272   1  1  2.854363  8.573789 46.406701
273   1  1  2.854396  8.574436 49.261483
291   1  1  2.858116 11.425201 43.553140
292   1  1  2.847124 11.423424 46.412423
293   1  1  2.854363 11.429548 49.261736
311   1  1  2.856683 14.285521 43.550247
312   1  1  2.858120 14.283019 46.410241
313   1  1  2.855628 14.286248 49.262934
451   1  1  5.708418  5.714764 43.551796
452   1  1  5.709126  5.717181 46.409368
453   1  1  5.711488  5.720424 49.261064
470   1  1  5.707212  8.571576 40.699332
471   1  1  5.709576  8.568953 43.552531
472   1  1  5.706341  8.574090 46.418821
473   1  1  5.731999  8.598290 49.237618
474   1  1  5.711485  8.575231 52.115147
490   1  1  5.710635 11.424803 40.700996
491   1  1  5.796580 11.483137 43.639196
492   1  1  5.645225 11.436963 46.398879
493   1  1  5.706342 11.417427 49.261433
494   1  1  5.709122 11.427287 52.118014
510   1  1  5.707980 14.284826 40.699101
511   1  1  5.754718 14.238643 43.597151
512   1  1  5.796590 14.196967 46.352291
513   1  1  5.709560 14.284060 49.266180
514   1  1  5.708415 14.285204 52.120021
531   1  1  5.707979 17.137005 43.550559
532   1  1  5.710640 17.135489 46.410243
533   1  1  5.707214 17.137572 49.263122
651   1  1  8.566913  5.716576 43.552429
652   1  1  8.565600  5.714795 46.408068
653   1  1  8.564495  5.720531 49.260517
670   1  1  8.564543  8.572621 40.698314
671   1  1  8.576467  8.573650 43.549278
672   1  1  8.567653  8.528077 46.410045
673   1  1  8.557340  8.589157 49.246755
674   1  1  8.564495  8.575777 52.115038
690   1  1  8.570357 11.422570 40.690152
691   1  1  8.556721 11.436510 43.487813
692   1  1  7.851592 12.141928 45.693895
693   1  1  8.567657 11.426212 49.307412
694   1  1  8.565599 11.428587 52.120391
710   1  1  8.568058 14.282144 40.700957
711   1  1  8.510151 14.196675 43.639122
712   1  1  8.556685 14.348305 46.398885
713   1  1  8.576468 14.287295 49.261469
714   1  1  8.566912 14.284571 52.118207
731   1  1  8.568062 17.135147 43.553243
732   1  1  8.570359 17.146347 46.412475
733   1  1  8.564544 17.138590 49.262074
851   1  1 11.419440  5.719461 43.554736
852   1  1 11.418610  5.720140 46.406893
853   1  1 11.419649  5.720180 49.261618
870   1  1 11.420348  8.573119 40.698695
871   1  1 11.395868  8.597480 43.574920
872   1  1 11.404630  8.588747 46.399665
873   1  1 11.402160  8.591360 49.244551
874   1  1 11.419651  8.574678 52.115390
890   1  1 11.420735 11.428452 40.698361
891   1  1 11.419683 11.416789 43.549098
892   1  1 11.465456 11.425885 46.409966
893   1  1 11.404625 11.436577 49.246766
894   1  1 11.418615 11.429758 52.115055
910   1  1 11.421774 14.285351 40.699314
911   1  1 11.424554 14.283549 43.552218
912   1  1 11.419687 14.287067 46.418655
913   1  1 11.395866 14.261660 49.237633
914   1  1 11.419445 14.282266 52.115326
931   1  1 11.421776 17.136791 43.550038
932   1  1 11.420730 17.138125 46.406593
933   1  1 11.420338 17.138201 49.261572
1071  1  1  1.426854  9.999397 44.979020
1072  1  1  1.424038  9.998738 47.837149
1091  1  1  1.425627 12.856039 44.979763
1092  1  1  1.426855 12.857186 47.836089
1250  1  1  4.283352  7.145173 42.127146
1251  1  1  4.282956  7.145309 44.982102
1252  1  1  4.281857  7.146765 47.838316
1253  1  1  4.290864  7.155303 50.680624
1270  1  1  4.307260 10.021220 42.150274
1271  1  1  4.283742  9.996412 44.969527
1272  1  1  4.278870  9.999997 47.835889
1273  1  1  4.281860  9.997966 50.688790
1290  1  1  4.298473 12.847076 42.141057
1291  1  1  4.237872 12.857830 44.977966
1292  1  1  4.283747 12.866678 47.839069
1293  1  1  4.282953 12.854514 50.689853
1310  1  1  4.300693 15.692618 42.143136
1311  1  1  4.298469 15.695080 44.988340
1312  1  1  4.307260 15.686258 47.813850
1313  1  1  4.283345 15.709813 50.689575
1431  1  1  7.137432  4.288921 44.980348
1432  1  1  7.137667  4.289922 47.835414
1450  1  1  7.139281  7.144677 42.126615
1451  1  1  7.133251  7.137024 44.976004
1452  1  1  7.135560  7.148337 47.834877
1453  1  1  7.137769  7.152115 50.683814
1469  1  1  7.136822  9.998340 39.270311
1470  1  1  7.127022  9.995961 42.126708
1471  1  1  7.146692  9.935404 44.989200
