Generated by pymatgen.io.lammps.data.LammpsData

164  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.012143  xy xz yz

Masses

1  55.847

Atoms

71    1  1 14.275476  8.573088 43.554309
72    1  1 14.275678  8.573380 46.408168
73    1  1 14.275472  8.573897 49.262021
91    1  1 14.275678 11.427274 43.554195
92    1  1  0.002112 11.427676 46.408170
93    1  1 14.275679 11.428081 49.262145
111   1  1 14.275472 14.281454 43.554314
112   1  1 14.275678 14.281969 46.408169
113   1  1 14.275477 14.282265 49.262031
271   1  1  2.856324  8.573088 43.554309
272   1  1  2.856122  8.573380 46.408168
273   1  1  2.856328  8.573897 49.262021
291   1  1  2.856122 11.427274 43.554195
292   1  1  2.853188 11.427676 46.408170
293   1  1  2.856122 11.428081 49.262145
311   1  1  2.856329 14.281454 43.554314
312   1  1  2.856122 14.281969 46.408169
313   1  1  2.856324 14.282265 49.262031
451   1  1  5.711252  5.718187 43.554245
452   1  1  5.711226  5.718233 46.408165
453   1  1  5.711261  5.718996 49.262074
470   1  1  5.711251  8.572610 40.699749
471   1  1  5.726359  8.587907 43.569131
472   1  1  5.717161  8.579024 46.408167
473   1  1  5.726402  8.588745 49.247166
474   1  1  5.711259  8.574223 52.116572
490   1  1  5.711225 11.426877 40.699382
491   1  1  5.717171 11.427274 43.559854
492   1  1  5.671714 11.427676 46.408170
493   1  1  5.717170 11.428081 49.256487
494   1  1  5.711224 11.428488 52.116959
510   1  1  5.711260 14.281133 40.699759
511   1  1  5.726402 14.266606 43.569170
512   1  1  5.717161 14.276325 46.408170
513   1  1  5.726359 14.267446 49.247209
514   1  1  5.711250 14.282754 52.116598
531   1  1  5.711261 17.136345 43.554254
532   1  1  5.711226 17.137109 46.408166
533   1  1  5.711252 17.137158 49.262091
651   1  1  8.565900  5.717761 43.554137
652   1  1  8.565900  5.714799 46.408159
653   1  1  8.565900  5.718569 49.262181
670   1  1  8.565900  8.572501 40.699325
671   1  1  8.565900  8.578614 43.559839
672   1  1  8.565900  8.533468 46.408134
673   1  1  8.565900  8.579448 49.256464
674   1  1  8.565900  8.574116 52.116997
690   1  1  8.565900 11.426870 40.695956
691   1  1  8.565900 11.427235 43.514340
692   1  1  7.179502 12.813862 45.021973
693   1  1  8.565900 11.428120 49.302000
694   1  1  8.565900 11.428495 52.120384
710   1  1  8.565900 14.281240 40.699333
711   1  1  8.565900 14.275903 43.559871
712   1  1  8.565900 14.321881 46.408203
713   1  1  8.565900 14.276739 49.256501
714   1  1  8.565900 14.282863 52.117021
731   1  1  8.565900 17.136773 43.554147
732   1  1  8.565900 17.140543 46.408172
733   1  1  8.565900 17.137584 49.262198
851   1  1 11.420548  5.718187 43.554245
852   1  1 11.420574  5.718233 46.408165
853   1  1 11.420539  5.718996 49.262074
870   1  1 11.420549  8.572610 40.699749
871   1  1 11.405441  8.587907 43.569131
872   1  1 11.414639  8.579024 46.408167
873   1  1 11.405398  8.588745 49.247165
874   1  1 11.420541  8.574223 52.116571
890   1  1 11.420575 11.426877 40.699382
891   1  1 11.414629 11.427274 43.559854
892   1  1 11.460086 11.427676 46.408170
893   1  1 11.414630 11.428081 49.256486
894   1  1 11.420576 11.428488 52.116959
910   1  1 11.420540 14.281133 40.699759
911   1  1 11.405398 14.266606 43.569170
912   1  1 11.414639 14.276325 46.408170
913   1  1 11.405441 14.267446 49.247209
914   1  1 11.420550 14.282754 52.116597
931   1  1 11.420539 17.136345 43.554254
932   1  1 11.420574 17.137109 46.408166
933   1  1 11.420548 17.137158 49.262090
1071  1  1  1.427650  9.999703 44.980558
1072  1  1  1.427650 10.000107 47.835779
1091  1  1  1.427650 12.855245 44.980559
1092  1  1  1.427650 12.855649 47.835781
1250  1  1  4.289105  7.150955 42.132555
1251  1  1  4.286385  7.148424 44.981210
1252  1  1  4.286391  7.148831 47.835123
1253  1  1  4.289125  7.152173 50.683756
1270  1  1  4.286389  9.999954 42.129611
1271  1  1  4.283123  9.998328 44.979184
1272  1  1  4.283127  9.998736 47.837150
1273  1  1  4.286394 10.001161 50.686720
1290  1  1  4.286395 12.854196 42.129618
1291  1  1  4.283127 12.856616 44.979188
1292  1  1  4.283123 12.857025 47.837156
1293  1  1  4.286389 12.855406 50.686732
1310  1  1  4.289126 15.703175 42.132573
1311  1  1  4.286391 15.706515 44.981211
1312  1  1  4.286385 15.706923 47.835126
1313  1  1  4.289105 15.704399 50.683787
1431  1  1  7.138050  4.289242 44.980684
1432  1  1  7.138052  4.289644 47.835638
1450  1  1  7.138596  7.147939 42.129540
1451  1  1  7.136660  7.144742 44.979183
1452  1  1  7.136671  7.145161 47.837132
1453  1  1  7.138602  7.149158 50.686771
1469  1  1  7.138048  9.999019 39.270769
1470  1  1  7.136665  9.997929 42.125934
1471  1  1  7.179419 10.041014 45.021888
