,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,3,4,1217,180,4.008,0.307,1.0,0.003,7.203,0.983,0.506,0.508,6.458,63,7.931,0.971,0.497,0.821,7.104,65,13.8,1.765,0.969,1.257,12.431,59,1
1,0,4,5,1019,154,2.443,0.307,1.0,0.004,7.184,0.983,0.506,0.593,6.442,63,7.975,0.971,0.497,0.794,7.142,65,13.789,1.765,0.969,1.323,12.423,59,1
2,0,6,7,899,140,1.836,0.307,1.0,0.002,7.4,0.985,0.507,0.745,6.635,65,7.978,0.972,0.497,0.681,7.146,66,14.012,1.766,0.969,1.287,12.626,59,1
3,0,7,8,1251,188,2.157,0.417,1.0,0.409,9.587,1.13,0.54,0.434,8.754,77,2.255,0.16,0.079,0.143,2.049,21,11.379,1.238,0.569,0.333,10.372,77,1
