,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,991,153,2.156,0.307,1.0,0.002,7.296,0.984,0.507,0.609,6.539,64,8.147,0.972,0.497,0.936,7.298,66,14.045,1.766,0.969,1.449,12.655,59,1
1,0,1,2,1547,224,4.243,0.307,1.0,0.002,7.451,0.985,0.506,0.656,6.679,64,8.119,0.973,0.498,0.913,7.28,66,14.148,1.766,0.969,1.41,12.754,59,1
2,0,3,4,1055,159,3.699,0.307,1.0,0.003,7.33,0.984,0.506,0.562,6.57,63,8.008,0.972,0.497,0.778,7.173,65,13.956,1.766,0.969,1.302,12.573,59,1
3,0,4,5,1057,157,2.491,0.307,1.0,0.004,7.302,0.984,0.506,0.588,6.546,63,8.047,0.972,0.497,0.779,7.207,65,13.941,1.766,0.969,1.309,12.56,59,1
4,0,6,7,1045,155,3.515,0.306,1.0,0.001,7.436,0.985,0.506,0.738,6.666,65,8.027,0.972,0.497,0.623,7.193,66,14.09,1.766,0.969,1.274,12.694,59,1
5,0,7,8,1411,221,2.556,0.417,1.0,0.409,9.658,1.126,0.535,0.449,8.802,77,2.353,0.162,0.078,0.1,2.135,21,11.5,1.238,0.569,0.454,10.468,77,1
6,0,9,10,1353,199,6.043,0.307,1.0,0.003,7.437,0.985,0.507,0.625,6.665,65,8.125,0.973,0.498,0.931,7.287,66,14.148,1.766,0.969,1.407,12.755,59,1
