,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,1,2,1013,156,2.531,0.307,1.0,0.001,7.418,0.985,0.506,0.577,6.647,64,8.04,0.972,0.497,0.701,7.208,66,14.075,1.766,0.969,1.185,12.683,59,1
1,0,2,3,1265,186,2.905,0.416,1.0,0.409,9.638,1.129,0.539,0.424,8.791,75,2.305,0.16,0.079,0.063,2.095,21,11.435,1.238,0.569,0.407,10.417,77,1
2,0,3,4,859,133,1.245,0.306,1.0,0.001,7.354,0.984,0.506,0.556,6.59,64,8.03,0.972,0.497,0.794,7.199,65,13.995,1.766,0.969,1.292,12.612,59,1
3,0,4,5,1237,182,5.267,0.306,1.0,0.002,7.359,0.984,0.506,0.519,6.594,64,8.035,0.972,0.497,0.816,7.203,65,14.006,1.766,0.969,1.28,12.621,59,1
4,0,7,8,855,132,1.515,0.306,1.0,0.002,7.354,0.985,0.507,0.643,6.593,65,8.054,0.972,0.497,0.82,7.216,66,13.985,1.766,0.969,1.331,12.6,59,1
