Generated by pymatgen.io.lammps.data.LammpsData

1999  atoms

   2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     0  1 28.507735 28.507735 28.507735
2     0  1  0.001283  0.001283  2.853291
3     0  1 28.552420 28.552420  5.709758
4     0  1 28.552580 28.552580  8.565450
5     0  1 28.552820 28.552820 11.420877
6     0  1 28.553010 28.553010 14.276107
7     0  1  0.000234  0.000234 17.130947
8     0  1  0.001821  0.001821 19.983937
9     0  1  0.000514  0.000514 22.838434
10    0  1 28.466289 28.466289 25.752687
11    0  1  0.001283  2.853291  0.001283
12    0  1 28.548468  2.846910  2.846910
13    0  1 28.551479  2.852808  5.707807
14    0  1 28.552459  2.854395  8.564881
15    0  1 28.552756  2.854933 11.420675
16    0  1 28.552872  2.855203 14.276050
17    0  1 28.552877  2.855367 17.131251
18    0  1 28.552837  2.854886 19.986781
19    0  1  0.002694  2.854122 22.841659
20    0  1 28.552000  2.851965 25.694896
21    0  1 28.552420  5.709758 28.552420
22    0  1 28.551479  5.707807  2.852808
23    0  1 28.551998  5.707766  5.707766
24    0  1 28.552509  5.709324  8.564472
25    0  1 28.552738  5.710097 11.420507
26    0  1 28.552825  5.710388 14.276111
27    0  1 28.552897  5.710301 17.131653
28    0  1  0.000091  5.709959 19.987159
29    0  1  0.000237  5.710249 22.841923
30    0  1 28.552423  5.710478 25.697017
31    0  1 28.552580  8.565450 28.552580
32    0  1 28.552459  8.564881  2.854395
33    0  1 28.552509  8.564472  5.709324
34    0  1 28.552639  8.564732  8.564732
35    0  1 28.552765  8.565332 11.420545
36    0  1 28.552854  8.565612 14.276216
37    0  1 28.552980  8.565608 17.131696
38    0  1 28.553094  8.565642 19.986922
39    0  1 28.552978  8.565744 22.842101
40    0  1 28.552679  8.565762 25.697379
41    0  1 28.552820 11.420877 28.552820
42    0  1 28.552756 11.420675  2.854933
43    0  1 28.552738 11.420507  5.710097
44    0  1 28.552765 11.420545  8.565332
45    0  1 28.552813 11.420818 11.420818
46    0  1 28.552870 11.421087 14.276387
47    0  1 28.552937 11.421175 17.131751
48    0  1 28.552982 11.421142 19.986967
49    0  1 28.552961 11.421075 22.842217
50    0  1 28.552887 11.421013 25.697522
51    0  1 28.553010 14.276107 28.553010
52    0  1 28.552872 14.276050  2.855203
53    0  1 28.552825 14.276111  5.710388
54    0  1 28.552854 14.276216  8.565612
55    0  1 28.552870 14.276387 11.421087
56    0  1 28.552843 14.276728 14.276728
57    0  1 28.552817 14.276940 17.132151
58    0  1 28.552850 14.276758 19.987252
59    0  1 28.552970 14.276424 22.842363
60    0  1 28.553066 14.276240 25.697631
61    0  1  0.000234 17.130947  0.000234
62    0  1 28.552877 17.131251  2.855367
63    0  1 28.552897 17.131653  5.710301
64    0  1 28.552980 17.131696  8.565608
65    0  1 28.552937 17.131751 11.421175
66    0  1 28.552817 17.132151 14.276940
67    0  1 28.552640 17.132958 17.132958
68    0  1 28.552563 17.132982 19.988130
69    0  1 28.552880 17.131988 22.842667
70    0  1  0.000238 17.131375 25.697650
71    0  1  0.001821 19.983937  0.001821
72    0  1 28.552837 19.986781  2.854886
73    0  1  0.000091 19.987159  5.709959
74    0  1 28.553094 19.986922  8.565642
75    0  1 28.552982 19.986967 11.421142
76    0  1 28.552850 19.987252 14.276758
77    0  1 28.552563 19.988130 17.132982
78    0  1 28.552116 19.990594 19.990594
79    0  1 28.551711 19.989474 22.844305
80    0  1  0.001081 19.986300 25.696637
81    0  1  0.000514 22.838434  0.000514
82    0  1  0.002694 22.841659  2.854122
83    0  1  0.000237 22.841923  5.710249
84    0  1 28.552978 22.842101  8.565744
85    0  1 28.552961 22.842217 11.421075
86    0  1 28.552970 22.842363 14.276424
87    0  1 28.552880 22.842667 17.131988
88    0  1 28.551711 22.844305 19.989474
89    0  1 28.531372 22.867528 22.867528
90    0  1  0.003938 22.843357 25.686880
91    0  1 28.466289 25.752687 28.466289
92    0  1 28.552000 25.694896  2.851965
93    0  1 28.552423 25.697017  5.710478
94    0  1 28.552679 25.697379  8.565762
95    0  1 28.552887 25.697522 11.421013
96    0  1 28.553066 25.697631 14.276240
97    0  1  0.000238 25.697650 17.131375
98    0  1  0.001081 25.696637 19.986300
99    0  1  0.003938 25.686880 22.843357
100   0  1  0.064841 25.706241 25.706241
101   0  1  2.853291  0.001283  0.001283
102   0  1  2.846910 28.548468  2.846910
103   0  1  2.852808 28.551479  5.707807
104   0  1  2.854395 28.552459  8.564881
105   0  1  2.854933 28.552756 11.420675
106   0  1  2.855203 28.552872 14.276050
107   0  1  2.855367 28.552877 17.131251
108   0  1  2.854886 28.552837 19.986781
109   0  1  2.854122  0.002694 22.841659
110   0  1  2.851965 28.552000 25.694896
111   0  1  2.846910  2.846910 28.548468
