,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,101,23,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
1,0,1,2,101,23,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
2,0,2,3,101,23,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
3,0,3,4,104,24,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
4,0,4,5,104,24,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
5,0,5,6,101,23,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
6,0,6,7,104,24,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
7,0,7,8,101,23,0.645,0.644,1.0,0.55,2.82,0.859,0.8,0.568,2.629,18,1.396,0.403,0.364,0.478,1.317,11,3.298,1.217,1.164,1.046,3.11,11,1
